,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,53.0,109.0,138.0,21.0,15.0,3.0,0.0,3.0,13.0,12.0,22.0,2.0,26.0,5.0,2.0,0.0,5.0,0.0,0.0,0.193,15.9,18.8,0.85,0.348,0.303,0.651,0.11,0.22,14.0,-2.9,0.301,86.0
1,Total,Away,53.0,122.0,137.0,34.0,22.0,5.0,0.0,7.0,16.0,18.0,14.0,4.0,26.0,1.0,0.0,0.0,5.0,0.0,0.0,0.279,10.2,19.0,0.54,0.358,0.492,0.849,0.213,0.303,20.0,3.7,0.36,117.0
