,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,615.0,2026.0,2376.0,582.0,355.0,118.0,1.0,108.0,317.0,377.0,310.0,25.0,477.0,29.0,11.0,0.0,58.0,7.0,4.0,0.287,13.0,20.1,0.65,0.388,0.506,0.894,0.219,0.326,402.0,115.9,0.386,137.0
1,Total,Away,631.0,2138.0,2508.0,566.0,335.0,144.0,5.0,82.0,296.0,362.0,326.0,22.0,471.0,25.0,19.0,0.0,81.0,7.0,6.0,0.265,13.0,18.8,0.69,0.366,0.452,0.817,0.187,0.302,365.0,61.4,0.356,117.0
