,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,25.0,46.0,51.0,7.0,6.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,0.152,5.9,29.4,0.2,0.216,0.217,0.433,0.065,0.194,1.0,-5.5,0.2,12.0
1,Total,Away,35.0,60.0,66.0,12.0,11.0,1.0,0.0,0.0,3.0,4.0,6.0,0.0,19.0,0.0,0.0,0.0,3.0,2.0,1.0,0.2,9.1,28.8,0.32,0.273,0.217,0.489,0.017,0.293,3.0,-5.3,0.231,33.0
