,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,27.0,55.0,61.0,10.0,6.0,4.0,0.0,0.0,5.0,3.0,5.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.182,8.2,21.3,0.38,0.262,0.255,0.517,0.073,0.238,3.0,-4.6,0.233,35.0
1,Total,Home vs L,7.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,37.5,0.0,3.0,0.5,0.8,1.3,0.6,0.0,2.0,1.3,0.519,221.0
