"Jeimer Candelario",3800,DET,3B,KCR,12.35652,2.08725,7.59
"Tyler White",3900,HOU,1B,OAK,7.56,7.56,7.56
"Nick Martini",3500,OAK,OF,HOU,11.41444,0.0065299999999997,6.53
"Victor Martinez",3100,DET,1B,KCR,10.14624,0.00624,6.24
"Niko Goodrum",3600,DET,2B/OF,KCR,11.43072,0.0067199999999996,6.72
"Jim Adduci",3400,DET,1B,KCR,10.98972,0.0068599999999996,6.86
"Alex Gordon",3400,KCR,OF,DET,10.29768,0.0064200000000003,6.42
"Josh Reddick",3900,HOU,OF,OAK,10.2039,0.0060200000000004,6.02
"Marwin Gonzalez",4200,HOU,OF/SS,OAK,11.98342,0.00718,7.18
"Yulieski Gurriel",4200,HOU,1B,OAK,11.65191,0.0068099999999998,6.81
"Carlos Correa",4600,HOU,SS,OAK,14.22741,1.91259,8.07
"Martin Maldonado",3700,HOU,C,OAK,9.85356,0.00542,5.42
"Ramon Laureano",3600,OAK,OF,HOU,8.82688,0.0051199999999998,5.12
"Matt Olson",3900,OAK,1B,HOU,13.73472,0.00753,7.53
"Jed Lowrie",4200,OAK,2B,HOU,9.71013,0.0059100000000001,5.91
"Jose Iglesias",3400,DET,SS,KCR,12.7746,0.0075500000000002,7.55
"Nick Castellanos",4300,DET,OF,KCR,14.96495,2.07025,8.45
"Jorge Bonifacio",3300,KCR,OF,DET,7.05,7.05,7.05
"Rosell Herrera",2800,KCR,OF,DET,5.76,5.76,5.76
"Brett Phillips",3600,KCR,OF,DET,8.87064,1.5732,5.52
"Starling Marte",4200,PIT,OF,STL,14.4432,0.0076499999999999,7.65
"Adeiny Hechavarria",2800,PIT,SS,STL,7.26984,0.0041399999999996,4.14
"Francisco Cervelli",3500,PIT,C,STL,12.4047,0.0069299999999997,6.93
"Adalberto Mondesi",3900,KCR,2B/SS,DET,11.92421,0.0064700000000002,6.47
"Hunter Dozier",3100,KCR,1B/3B,DET,12.44636,2.05418,7.58
"James McCann",2700,DET,C,KCR,7.26264,0.0046200000000001,4.62
"Mikie Mahtook",3500,DET,OF,KCR,12.47175,0.0072299999999998,7.23
"JaCoby Jones",3300,DET,OF,KCR,9.7228,0.0054499999999997,5.45
"Whit Merrifield",5100,KCR,2B/OF,DET,14.45499,2.02554,8.37
"Alcides Escobar",3000,KCR,SS,DET,10.61036,0.0060700000000002,6.07
"Salvador Perez",3700,KCR,C,DET,14.99506,2.0575,8.23
"Jose Altuve",4700,HOU,2B,OAK,16.47138,3.039,10.13
"Alex Bregman",5300,HOU,3B/SS,OAK,17.15168,2.11432,9.88
"Yasmani Grandal",4600,LAD,C,TEX,13.80338,0.0075099999999999,7.51
"Max Muncy",5400,LAD,1B/3B,TEX,16.84096,2.02016,9.44
"Shin-Soo Choo",4600,TEX,OF,LAD,13.8919,0.0080299999999998,8.03
"Rougned Odor",4600,TEX,2B,LAD,15.54156,0.0082799999999992,8.28
"Jurickson Profar",4100,TEX,3B/SS,LAD,12.3144,0.0073299999999996,7.33
"Nomar Mazara",3900,TEX,OF,LAD,10.1652,0.0064500000000001,6.45
"Cody Bellinger",5000,LAD,1B/OF,TEX,17.04096,2.11792,9.76
"Joc Pederson",4700,LAD,OF,TEX,16.11137,2.24124,9.83
"Kyle Schwarber",3900,CHC,OF,NYM,11.69352,0.0065400000000002,6.54
"Jason Heyward",3400,CHC,OF,NYM,10.45466,1.51526,6.34
"Jeff McNeil",3600,NYM,2B,CHC,11.08576,0.0068599999999996,6.86
"Victor Caratini",2800,CHC,1B/C,NYM,7.1,7.1,7.1
"David Bote",3200,CHC,3B,NYM,10.45656,1.80456,6.18
"Albert Almora",3200,CHC,OF,NYM,10.1652,1.51296,5.91
