"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Wil Myers","Padres","SD @ NYM","RF","4.54","1.08",".65",".20",".01",".22",".63",".65",".10",".05",".47","1.18","7.84","12.21","9.25","10047"
"Ryan Zimmerman","Nationals","WSH @ MIL","1B","4.63","1.04",".58",".20",".01",".24",".65",".80",".01",".01",".44","1.06","7.81","12.25","9.12","4220"
"Ronald Acuna","Braves","ATL @ MIA","LF","4.76","1.27",".80",".26",".04",".18",".60",".50",".16",".10",".30","1.13","7.72","11.95","9.36","18401"
"Corey Dickerson","Pirates","PIT @ CLE","LF","4.71","1.39",".81",".34",".04",".20",".65",".59",".02",".03",".16",".88","7.69","11.96","9.33","10762"
"Niko Goodrum","Tigers","DET @ KC","1B","4.76","1.13",".69",".26",".03",".15",".65",".58",".13",".08",".48","1.22","7.75","12.04","9.19","12092"
"Adam Duvall","Reds","STL @ CIN","LF","4.19",".93",".45",".18",".01",".28",".58",".76",".03",".03",".48","1.11","7.74","12.10","8.99","10950"
"Starling Marte","Pirates","PIT @ CLE","CF","4.60","1.26",".84",".23",".03",".16",".60",".55",".20",".09",".24","1.03","7.61","11.81","9.25","9241"
"Anthony Rizzo","Cubs","ARI @ CHC","1B","4.63","1.09",".63",".26",".02",".19",".69",".51",".04",".03",".62",".53","7.72","11.97","9.05","3473"
"Juan Soto","Nationals","WSH @ MIL","LF","4.51",".94",".56",".18",".02",".18",".61",".62",".05",".04",".85",".94","7.74","12.05","8.93","20123"
"Rougned Odor","Rangers","OAK @ TEX","2b","4.63","1.02",".59",".19",".04",".20",".65",".64",".10",".07",".44","1.08","7.64","11.92","9.00","12282"
"Leonys Martin","Tigers","DET @ KC","CF","4.88","1.17",".79",".22",".04",".12",".65",".50",".18",".08",".50","1.04","7.61","11.80","9.11","11846"
"Asdrubal Cabrera","Mets","SD @ NYM","2B","4.54","1.25",".79",".27",".01",".18",".70",".57",".03",".02",".40",".73","7.59","11.82","9.06","4962"
"Christian Yelich","Brewers","WSH @ MIL","LF","4.47","1.18",".70",".28",".03",".17",".67",".50",".08",".04",".44",".87","7.61","11.80","9.07","11477"
"Trevor Story","Rockies","HOU @ COL","SS","4.21","1.06",".55",".25",".04",".22",".57",".70",".07",".04",".32","1.35","7.57","11.82","8.97","12564"
"Nicholas Castellanos","Tigers","DET @ KC","RF","4.65","1.26",".79",".29",".03",".15",".61",".65",".02",".02",".39",".95","7.54","11.76","9.01","11737"
"Mitch Haniger","Mariners","SF @ SEA","RF","4.35","1.09",".67",".21",".02",".20",".65",".64",".05",".03",".46",".98","7.57","11.81","8.93","14274"
"Brian Dozier","Twins","MIN @ TOR","2B","4.58",".99",".54",".22",".02",".22",".60",".62",".07",".04",".55",".94","7.60","11.83","8.90","9810"
"Mitch Moreland","Red Sox","BOS @ BAL","1B","4.60","1.06",".61",".23",".01",".21",".60",".71",".01",".01",".49",".90","7.53","11.76","8.82","3086"
"Chad Pinder","Athletics","OAK @ TEX","LF","4.75","1.10",".63",".22",".02",".23",".64",".62",".04",".02",".37","1.28","7.50","11.68","8.89","15191"
"Whit Merrifield","Royals","DET @ KC","2B","4.59","1.33",".92",".29",".04",".08",".61",".45",".18",".09",".32",".64","7.38","11.41","9.01","11281"
"Ian Happ","Cubs","ARI @ CHC","CF","4.21",".93",".52",".18",".03",".20",".60",".63",".07",".04",".59","1.28","7.48","11.66","8.71","17919"
"Mike Moustakas","Royals","DET @ KC","3B","4.37","1.17",".70",".23",".01",".22",".60",".68",".01",".01",".31",".54","7.39","11.55","8.79","4892"
"Scooter Gennett","Reds","STL @ CIN","2B","4.30","1.16",".75",".21",".02",".19",".57",".77",".02",".02",".34",".93","7.38","11.56","8.76","10339"
"Yonder Alonso","Indians","PIT @ CLE","1B","4.25","1.08",".64",".24",".00",".20",".62",".69",".01",".01",".45",".87","7.42","11.60","8.72","2530"
"Jose Bautista","Mets","SD @ NYM","DH","4.32",".87",".47",".19",".00",".20",".63",".59",".04",".03",".80",".90","7.51","11.69","8.62","1887"
"Eric Hosmer","Padres","SD @ NYM","1B","4.43","1.13",".74",".21",".01",".18",".57",".66",".03",".02",".49",".85","7.36","11.48","8.71","3516"
"Eddie Rosario","Twins","MIN @ TOR","LF","4.69","1.22",".77",".25",".03",".17",".61",".58",".09",".06",".23",".92","7.29","11.34","8.79","12155"
"Freddie Freeman","Braves","ATL @ MIA","1B","4.53","1.20",".75",".27",".03",".15",".58",".54",".05",".03",".46",".85","7.32","11.37","8.75","5361"
"Adam Eaton","Nationals","WSH @ MIL","LF","4.95","1.16",".80",".21",".04",".11",".64",".42",".09",".06",".65",".87","7.33","11.33","8.73","11205"
"Marcus Semien","Athletics","OAK @ TEX","SS","4.87","1.19",".73",".28",".03",".14",".61",".53",".09",".04",".37",".89","7.28","11.31","8.73","12533"
"Josh Reddick","Astros","HOU @ COL","RF","4.54","1.22",".85",".22",".03",".12",".61",".71",".04",".02",".36",".65","7.25","11.35","8.67","3892"
"Ryan Braun","Brewers","WSH @ MIL","1B","4.16","1.05",".59",".24",".02",".20",".54",".67",".09",".05",".29",".73","7.24","11.31","8.61","3410"
"Jose Abreu","White Sox","CWS @ LAA","1B","4.54","1.16",".70",".25",".01",".19",".59",".60",".02",".01",".39",".96","7.24","11.28","8.62","15676"
"Yoan Moncada","White Sox","CWS @ LAA","2B","4.76",".98",".58",".17",".03",".19",".58",".51",".12",".07",".53","1.72","7.28","11.29","8.60","17232"
"Kyle Schwarber","Cubs","ARI @ CHC","LF","4.11",".89",".49",".15",".03",".22",".58",".65",".02",".02",".61","1.00","7.31","11.40","8.48","16478"
"Daniel Murphy","Nationals","WSH @ MIL","2B","4.41","1.14",".69",".29",".02",".15",".52",".67",".02",".01",".47",".56","7.21","11.26","8.54","4316"
"Manny Machado","Dodgers","LAD @ PHI","SS","4.62","1.18",".73",".23",".01",".20",".63",".50",".05",".04",".34",".78","7.18","11.15","8.62","11493"
"Albert Pujols","Angels","CWS @ LAA","1B","4.30","1.07",".69",".17",".00",".20",".57",".79",".01",".00",".35",".58","7.18","11.29","8.47","1177"
"Didi Gregorius","Yankees","NYY @ TB","SS","4.63","1.18",".75",".23",".02",".19",".59",".64",".04",".03",".27",".61","7.15","11.16","8.57","6012"
"Jean Segura","Mariners","SF @ SEA","SS","4.45","1.30",".94",".24",".03",".09",".62",".48",".16",".08",".24",".61","7.09","11.00","8.68","5933"
"Javier Baez","Cubs","ARI @ CHC","2B","4.32","1.10",".66",".24",".04",".16",".57",".66",".08",".04",".27","1.02","7.14","11.15","8.52","12979"
"Marwin Gonzalez","Astros","HOU @ COL","LF","4.44","1.13",".71",".25",".02",".15",".58",".64",".05",".03",".41",".91","7.15","11.16","8.50","5497"
"Matt Chapman","Athletics","OAK @ TEX","3B","4.21",".95",".47",".24",".04",".21",".60",".60",".03",".03",".45","1.06","7.20","11.22","8.42","16505"
"Dexter Fowler","Cardinals","STL @ CIN","RF","4.34",".99",".60",".20",".03",".17",".56",".59",".06",".04",".55",".76","7.16","11.15","8.41","4062"
"Max Muncy","Dodgers","LAD @ PHI","1B","4.51",".93",".53",".18",".01",".21",".59",".52",".03",".02",".68","1.30","7.20","11.18","8.38","13301"
"Andrelton Simmons","Angels","CWS @ LAA","SS","4.62","1.26",".91",".26",".01",".08",".71",".46",".09",".06",".41",".33","7.08","10.99","8.52","10847"
"Max Stassi","Astros","HOU @ COL","C","4.33",".98",".56",".21",".01",".21",".55",".67",".01",".01",".49","1.13","7.13","11.14","8.33","10059"
"Joc Pederson","Dodgers","LAD @ PHI","LF","4.72",".98",".50",".24",".02",".21",".61",".47",".05",".03",".47","1.11","7.12","11.04","8.39","11899"
"Paul Goldschmidt","Diamondbacks","ARI @ CHC","1B","4.60","1.03",".64",".20",".02",".17",".59",".46",".07",".04",".56","1.18","7.10","11.00","8.40","9218"
"Daniel Palka","White Sox","CWS @ LAA","DH","4.44",".95",".53",".16",".02",".25",".56",".65",".05",".03",".36","1.58","7.08","11.06","8.34","14897"
"Lucas Duda","Royals","DET @ KC","1B","4.16","1.04",".57",".25",".01",".21",".56",".60",".01",".01",".41",".87","7.06","11.01","8.33","2502"
"Jose Peraza","Reds","STL @ CIN","SS","4.73","1.26",".96",".18",".04",".09",".61",".43",".18",".09",".34",".59","6.98","10.80","8.53","13593"
"Xander Bogaerts","Red Sox","BOS @ BAL","SS","4.50","1.10",".71",".23",".01",".15",".58",".58",".05",".03",".44",".79","7.02","10.94","8.34","12161"
"Lorenzo Cain","Brewers","WSH @ MIL","CF","4.36","1.14",".78",".22",".02",".12",".57",".50",".11",".05",".44",".69","7.00","10.87","8.39","9077"
"Gregory Polanco","Pirates","PIT @ CLE","RF","4.50","1.01",".54",".27",".02",".19",".54",".60",".06",".03",".34","1.13","6.98","10.88","8.27","12907"
"Elvis Andrus","Rangers","OAK @ TEX","SS","4.51","1.20",".82",".26",".03",".09",".54",".56",".12",".06",".35",".58","6.92","10.77","8.36","8709"
"Adrian Beltre","Rangers","OAK @ TEX","3B","4.40","1.12",".74",".22",".02",".14",".56",".65",".01",".00",".45",".73","6.94","10.85","8.23","639"
"Jeimer Candelario","Tigers","DET @ KC","3B","4.55","1.00",".61",".25",".03",".12",".56",".59",".01",".01",".65","1.01","6.98","10.88","8.14","13621"
"Aaron Hicks","Yankees","NYY @ TB","CF","4.41",".95",".57",".19",".02",".17",".56",".56",".08",".05",".51",".90","6.94","10.80","8.15","5297"
"Brett Gardner","Yankees","NYY @ TB","LF","4.85","1.12",".77",".20",".03",".12",".61",".43",".10",".04",".45",".80","6.89","10.67","8.27","9927"
"Avisail Garcia","White Sox","CWS @ LAA","RF","4.33","1.18",".78",".20",".02",".18",".54",".58",".04",".03",".28","1.12","6.84","10.66","8.26","5760"
"Gary Sanchez","Yankees","NYY @ TB","C","4.30",".94",".52",".19",".00",".23",".57",".62",".02",".01",".39","1.06","6.91","10.80","8.11","11442"
"Jorge Bonifacio","Royals","DET @ KC","RF","4.49","1.18",".77",".24",".04",".14",".63",".53",".03",".02",".31","1.00","6.85","10.67","8.24","12174"
"Rafael Devers","Red Sox","BOS @ BAL","3B","4.39","1.04",".61",".23",".01",".19",".53",".63",".03",".02",".33",".97","6.85","10.70","8.13","17350"
"Amed Rosario","Mets","SD @ NYM","SS","4.65","1.21",".84",".24",".06",".09",".59",".42",".14",".08",".29",".88","6.79","10.51","8.29","15518"
"Gerardo Parra","Rockies","HOU @ COL","LF","4.50","1.21",".80",".27",".02",".11",".62",".47",".08",".05",".29",".84","6.81","10.57","8.23","8553"
"Ronald Guzman","Rangers","OAK @ TEX","1B","4.31",".97",".61",".18",".05",".14",".60",".56",".03",".02",".54",".96","6.84","10.67","8.03","14388"
"Carlos Santana","Phillies","LAD @ PHI","1B","4.24",".80",".44",".18",".01",".17",".58",".55",".02",".01",".77",".75","6.91","10.76","7.91","2396"
"David Peralta","Diamondbacks","ARI @ CHC","LF","4.72","1.21",".79",".25",".04",".13",".57",".41",".06",".04",".37",".89","6.76","10.46","8.20","2136"
"Cody Bellinger","Dodgers","LAD @ PHI","1B","4.20",".91",".47",".21",".02",".22",".51",".58",".04",".03",".44","1.23","6.83","10.64","8.02","15998"
"Michael Conforto","Mets","SD @ NYM","CF","4.22",".94",".59",".17",".02",".16",".57",".61",".03",".01",".56","1.03","6.83","10.66","7.98","16376"
"Christian Villanueva","Padres","SD @ NYM","3B","4.33",".92",".52",".17",".01",".23",".51",".69",".02",".02",".36","1.21","6.79","10.62","7.97","11738"
"Jed Lowrie","Athletics","OAK @ TEX","2B","4.64","1.12",".69",".30",".02",".11",".57",".50",".01",".01",".51",".84","6.78","10.53","8.04","4418"
"A.J. Pollock","Diamondbacks","ARI @ CHC","CF","4.51","1.04",".64",".24",".03",".12",".48",".52",".15",".07",".35",".81","6.74","10.47","8.09","9256"
"Jonathan Schoop","Orioles","BOS @ BAL","2B","4.49","1.10",".68",".21",".01",".20",".59",".55",".02",".01",".28",".95","6.73","10.49","8.05","11265"
"Tucker Barnhart","Reds","STL @ CIN","C","4.61","1.06",".71",".22",".01",".12",".68",".46",".03",".01",".54",".81","6.75","10.49","7.96","10200"
"Ryon Healy","Mariners","SF @ SEA","1B","4.05","1.09",".66",".20",".01",".22",".53",".64",".01",".01",".19",".87","6.68","10.44","7.99","15447"
"Odubel Herrera","Phillies","LAD @ PHI","CF","4.35","1.10",".70",".22",".03",".15",".53",".55",".05",".03",".32","1.08","6.69","10.41","8.02","11476"
"Nick Williams","Phillies","LAD @ PHI","RF","4.15",".96",".55",".18",".04",".19",".50",".65",".04",".03",".36","1.31","6.71","10.50","7.93","14330"
"Matt Olson","Athletics","OAK @ TEX","1B","4.43",".86",".47",".16",".01",".22",".56",".60",".02",".01",".48","1.21","6.75","10.54","7.86","14344"
"Willie Calhoun","Rangers","OAK @ TEX","LF","3.97","1.04",".64",".19",".04",".17",".56",".61",".02",".01",".32",".47","6.69","10.45","7.95","17838"
"Ian Kinsler","Angels","CWS @ LAA","2B","4.19",".97",".62",".19",".01",".15",".52",".60",".09",".05",".44",".49","6.71","10.47","7.93","6195"
"Stephen Piscotty","Athletics","OAK @ TEX","RF","4.32","1.02",".59",".26",".02",".15",".57",".52",".03",".02",".42",".90","6.71","10.44","7.94","13367"
"Mark Canha","Athletics","OAK @ TEX","LF","4.10",".96",".51",".26",".02",".18",".53",".58",".03",".02",".40",".91","6.71","10.47","7.90","11445"
"Curtis Granderson","Blue Jays","MIN @ TOR","LF","4.50",".82",".41",".19",".02",".20",".57",".43",".04",".02",".63","1.31","6.77","10.49","7.86","4747"
"Teoscar Hernandez","Blue Jays","MIN @ TOR","RF","4.40",".93",".48",".23",".03",".18",".53",".48",".12",".07",".33","1.34","6.69","10.39","7.95","13066"
"David Fletcher","Angels","CWS @ LAA","SS","4.74","1.20",".85",".25",".03",".08",".58",".43",".11",".06",".32",".65","6.57","10.19","7.99","17992"
"Jason Kipnis","Indians","PIT @ CLE","2B","4.14",".97",".56",".24",".01",".15",".54",".58",".05",".02",".42",".83","6.63","10.34","7.80","9776"
"Derek Dietrich","Marlins","ATL @ MIA","LF","4.53","1.05",".67",".20",".04",".14",".58",".39",".02",".01",".53",".97","6.62","10.24","7.87","10542"
"Adam Jones","Orioles","BOS @ BAL","CF","4.38","1.17",".78",".21",".01",".18",".54",".53",".01",".01",".25",".73","6.54","10.18","7.90","6368"
"Salvador Perez","Royals","DET @ KC","C","4.27","1.10",".69",".22",".01",".18",".53",".66",".01",".01",".17",".68","6.52","10.21","7.82","7304"
"Jabari Blash","Angels","CWS @ LAA","RF","3.85",".73",".37",".14",".01",".22",".55",".55",".04",".02",".61","1.46","6.65","10.36","7.65","11247"
"Danny Valencia","Orioles","BOS @ BAL","3B","4.28","1.03",".67",".18",".01",".17",".52",".55",".02",".01",".43",".86","6.56","10.21","7.79","6364"
"Yasmani Grandal","Dodgers","LAD @ PHI","C","4.40",".93",".54",".19",".01",".19",".51",".59",".01",".01",".45","1.26","6.58","10.27","7.72","11368"
"Tim Beckham","Orioles","BOS @ BAL","3B","4.61","1.05",".68",".19",".03",".16",".56",".45",".05",".03",".39","1.23","6.54","10.15","7.83","7949"
"Yolmer Sanchez","White Sox","CWS @ LAA","3B","4.65","1.12",".76",".21",".05",".10",".55",".46",".09",".06",".32","1.03","6.49","10.08","7.85","11602"
"Matt Kemp","Dodgers","LAD @ PHI","LF","4.31","1.06",".64",".22",".01",".19",".53",".59",".01",".01",".25","1.17","6.50","10.15","7.76","5631"
"Eduardo Escobar","Twins","MIN @ TOR","SS","4.48","1.02",".58",".27",".02",".14",".50",".58",".03",".02",".35",".99","6.51","10.15","7.73","6153"
"Jason Heyward","Cubs","ARI @ CHC","RF","4.42","1.07",".71",".23",".04",".09",".54",".54",".05",".03",".42",".51","6.47","10.08","7.70","4940"
"Travis Jankowski","Padres","SD @ NYM","RF","4.75","1.05",".83",".15",".02",".05",".53",".27",".22",".11",".59","1.05","6.47","9.95","7.83","13768"
"Justin Smoak","Blue Jays","MIN @ TOR","1B","4.30",".84",".43",".21",".00",".19",".50",".51",".00",".00",".60","1.16","6.51","10.11","7.54","9054"
"Jefry Marte","Angels","CWS @ LAA","1B","4.08",".90",".53",".19",".01",".18",".52",".58",".04",".03",".41",".83","6.45","10.07","7.58","5107"
"Mark Trumbo","Orioles","BOS @ BAL","DH","4.18",".92",".55",".16",".00",".21",".51",".59",".01",".01",".39","1.06","6.44","10.06","7.58","6876"
"Cesar Hernandez","Phillies","LAD @ PHI","2B","4.56","1.03",".74",".17",".04",".07",".57",".30",".12",".07",".61","1.13","6.43","9.90","7.69","10556"
"Jake Bauers","Rays","NYY @ TB","LF","4.31",".90",".52",".22",".02",".14",".47",".49",".09",".06",".49","1.21","6.40","9.93","7.54","15194"
"Renato Nunez","Orioles","BOS @ BAL","3B","4.07",".88",".50",".16",".01",".22",".50",".56",".02",".01",".39","1.14","6.39","9.97","7.51","14503"
"Phillip Ervin","Reds","STL @ CIN","DH","4.08",".90",".58",".18",".02",".13",".42",".49",".15",".09",".48",".99","6.38","9.89","7.57","14738"
"Justin Bour","Marlins","ATL @ MIA","1B","4.22",".82",".51",".14",".01",".17",".50",".53",".01",".00",".69","1.00","6.43","10.01","7.43","9744"
"Steven Souza Jr.","Diamondbacks","ARI @ CHC","RF","4.40",".89",".55",".17",".03",".14",".47",".55",".07",".04",".49","1.21","6.36","9.92","7.49","5667"
"Jim Adduci","Tigers","DET @ KC","OF","4.34","1.08",".73",".24",".02",".09",".50",".51",".08",".05",".37",".98","6.31","9.82","7.58","6448"
"Robinson Chirinos","Rangers","OAK @ TEX","C","4.09",".79",".43",".17",".01",".17",".53",".55",".02",".02",".57","1.33","6.38","9.96","7.37","3142"
"Victor Martinez","Tigers","DET @ KC","DH","4.45","1.10",".81",".18",".00",".12",".53",".59",".01",".00",".35",".44","6.25","9.77","7.48","393"
"Greg Garcia","Cardinals","STL @ CIN","DH","4.23","1.00",".70",".20",".01",".09",".49",".50",".05",".03",".56",".70","6.28","9.77","7.44","10951"
"Dee Gordon","Mariners","SF @ SEA","2B","4.57","1.28","1.07",".13",".05",".02",".50",".32",".27",".12",".13",".67","6.13","9.45","7.74","8203"
"Miguel Andujar","Yankees","NYY @ TB","3B","4.08","1.08",".66",".26",".02",".14",".49",".52",".03",".02",".21",".73","6.20","9.66","7.48","15878"
"Greg Bird","Yankees","NYY @ TB","1B","4.20",".79",".41",".17",".01",".20",".51",".53",".01",".01",".49","1.18","6.30","9.82","7.32","14131"
"Colin Moran","Pirates","PIT @ CLE","3B","4.28","1.09",".71",".23",".01",".14",".51",".52",".02",".02",".27",".88","6.20","9.66","7.47","16909"
"J.T. Realmuto","Marlins","ATL @ MIA","C","4.31","1.07",".70",".24",".04",".11",".49",".48",".05",".03",".32",".84","6.19","9.63","7.46","11739"
"Buster Posey","Giants","SF @ SEA","C","4.36","1.10",".75",".24",".00",".10",".46",".49",".03",".02",".42",".77","6.17","9.59","7.40","9166"
"Kevin Kiermaier","Rays","NYY @ TB","CF","4.51",".98",".63",".18",".04",".12",".48",".38",".12",".07",".39","1.34","6.17","9.55","7.43","11038"
"Maikel Franco","Phillies","LAD @ PHI","3B","4.04",".94",".55",".18",".01",".20",".46",".60",".01",".01",".27",".74","6.17","9.65","7.33","12179"
"Tony Kemp","Astros","HOU @ COL","CF","4.21","1.08",".84",".13",".06",".05",".47",".47",".14",".07",".36",".51","6.09","9.46","7.41","14894"
"Andrew McCutchen","Giants","SF @ SEA","RF","4.45",".94",".58",".20",".01",".15",".48",".45",".04",".03",".46","1.33","6.15","9.55","7.29","9847"
"Garrett Hampson","Rockies","HOU @ COL","2b","3.98","1.01",".70",".19",".03",".09",".41",".45",".18",".10",".29",".86","6.07","9.42","7.38","19262"
"Brian Anderson","Marlins","ATL @ MIA","RF","4.42","1.03",".67",".22",".03",".11",".54",".40",".02",".02",".43",".86","6.11","9.48","7.31","18289"
"C.J. Cron","Rays","NYY @ TB","DH","4.21",".88",".50",".18",".01",".19",".45",".57",".02",".02",".34","1.36","6.10","9.52","7.20","12546"
"Johan Camargo","Braves","ATL @ MIA","3B","4.23","1.04",".65",".25",".03",".11",".45",".53",".02",".01",".33",".79","6.06","9.45","7.26","14950"
"Brandon Nimmo","Mets","SD @ NYM","CF","4.02",".89",".58",".17",".04",".10",".45",".51",".04",".03",".58","1.11","6.11","9.51","7.18","12927"
"Yan Gomes","Indians","PIT @ CLE","C","3.91",".89",".51",".21",".00",".17",".54",".56",".01",".01",".32","1.06","6.09","9.53","7.16","9627"
"Kevin Plawecki","Mets","SD @ NYM","C","4.13",".93",".61",".21",".01",".10",".49",".52",".02",".01",".54",".79","6.10","9.51","7.16","13807"
"Eduardo Nunez","Red Sox","BOS @ BAL","DH","4.28","1.08",".76",".21",".01",".10",".46",".49",".12",".07",".22",".60","6.01","9.35","7.32","6848"
"Mike Zunino","Mariners","SF @ SEA","C","3.82",".81",".41",".17",".00",".22",".49",".56",".01",".01",".34","1.34","6.10","9.52","7.14","13265"
"Kyle Seager","Mariners","SF @ SEA","3B","4.16",".97",".61",".20",".01",".15",".50",".57",".02",".01",".30",".84","6.05","9.46","7.19","9785"
"Jake Lamb","Diamondbacks","ARI @ CHC","3B","4.30",".85",".50",".18",".03",".13",".45",".48",".04",".02",".57","1.09","6.10","9.48","7.15","13329"
"Ian Desmond","Rockies","HOU @ COL","1B","4.09",".91",".59",".14",".03",".15",".45",".49",".10",".05",".32","1.24","6.01","9.36","7.19","6885"
"Tyler Flowers","Braves","ATL @ MIA","C","4.35",".93",".62",".20",".00",".12",".50",".52",".01",".01",".50","1.07","6.03","9.41","7.09","9134"
"Melky Cabrera","Indians","PIT @ CLE","RF","4.03","1.10",".73",".25",".02",".09",".50",".53",".02",".01",".23",".50","5.95","9.29","7.18","4022"
