"Trevor Richards",7800,MIA,SP,STL,,0.512,13.19
"Luis Severino",11900,NYY,SP,CHW,,0.43,23.82
"John Gant",6300,STL,SP,MIA,,0.843,11.16
"Mike Clevinger",9500,CLE,SP,MIN,,0.821,16.03
"Andrew Cashner",5000,BAL,SP,TBR,,0.921,12.94
"Jake Odorizzi",5200,MIN,SP,CLE,,0.571,13.05
"Lucas Giolito",4200,CHW,SP,NYY,,0.866,9.3
"Brett Kennedy",5100,SDP,SP,MIL,,0.999,7.81
"Mike Fiers",7100,OAK,SP,LAD,,0.982,11.95
"Clayton Kershaw",12800,LAD,SP,OAK,,0.321,26.17
"Jose Quintana",8300,CHC,SP,KCR,,0.267,18.07
"Heath Fillmyer",4500,KCR,SP,CHC,,0.484,10.76
"Jhoulys Chacin",7500,MIL,SP,SDP,,0.518,16.18
"Ryne Stanek",4800,TBR,SP,BAL,,0.999,6.81
"Brian Johnson",7000,BOS,SP,TOR,,0.392,14.09
"Chris Archer",6800,PIT,SP,COL,,0.402,13.74
"German Marquez",7000,COL,SP,PIT,,0.723,10.37
"Marco Gonzales",8400,SEA,SP,TEX,,0.474,11.46
"Yovani Gallardo",4400,TEX,SP,SEA,,0.999,7.67
"Robert Stephenson",6300,CIN,SP,NYM,,0.704,11.76
"Vincent Velasquez",8200,PHI,SP,ARI,,0.729,14.37
"Patrick Corbin",11100,ARI,SP,PHI,,0.59,18.78
"Mike Foltynewicz",10600,ATL,SP,WAS,,0.749,12.81
"Mike Hauschild",0,TOR,SP,BOS,,0.602,11.83
"Tommy Milone",6900,WAS,SP,ATL,,0.992,12.29
"Blaine Hardy",7200,DET,SP,LAA,,0.756,12.15
"Jaime Barria",6200,LAA,SP,DET,,0.619,14.31
"Jacob deGrom",12900,NYM,SP,CIN,,0.245,24.47
