"Marcell Ozuna",3800,STL,OF,MIA,,0.999,6.3
"Jose Martinez",3900,STL,1B,MIA,,0.999,8.29
"Paul DeJong",3700,STL,SS,MIA,,0.999,8.14
"Brian Anderson",4200,MIA,3B/OF,STL,,0.715,6.38
"Starlin Castro",4000,MIA,2B,STL,,0.999,5.85
"J.T. Realmuto",4600,MIA,C,STL,,0.999,6.59
"Yadier Molina",3900,STL,C,MIA,,0.748,7.49
"Magneuris Sierra",3000,MIA,OF,STL,,0.999,5.72
"Mitch Garver",3100,MIN,C,CLE,,0,6.8
"Brandon Guyer",3600,CLE,OF,MIN,,0,6.09
"Matt Carpenter",5400,STL,1B/3B,MIA,,0.766,9.67
"Kolten Wong",3300,STL,2B,MIA,,0.999,5.04
"Justin Bour",4000,MIA,1B,STL,,0.76,7.57
"Derek Dietrich",4200,MIA,OF,STL,,0.999,7.75
"Martin Prado",2900,MIA,3B,STL,,0.999,5.46
"Miguel Rojas",3500,MIA,3B/SS,STL,,0.999,6.51
"Yolmer Sanchez",3300,CHW,3B,NYY,,0.76,6.67
"Yoan Moncada",3600,CHW,2B,NYY,,0.784,6.99
"Daniel Palka",4300,CHW,OF,NYY,,0.999,6.54
"Nicky Delmonico",3700,CHW,OF,NYY,,0.999,4.83
"Miguel Andujar",4300,NYY,3B,CHW,,0.999,6.29
"Giancarlo Stanton",5100,NYY,OF,CHW,,0.78,10.42
"Neil Walker",3800,NYY,1B/2B,CHW,,0.999,6.48
"Gregory Bird",3800,NYY,1B,CHW,,0.999,8.42
"Yairo Munoz",3700,STL,2B/SS,MIA,,0.999,6.19
"Adolis Garcia",3100,STL,OF,MIA,,0,5.52
"Brett Gardner",4600,NYY,OF,CHW,,0.734,8.38
"Didi Gregorius",5000,NYY,SS,CHW,,0.776,9.51
"Aaron Hicks",4900,NYY,OF,CHW,,0.68,8.61
"Yan Gomes",3600,CLE,C,MIN,,0.999,6.06
"Edwin Encarnacion",4700,CLE,1B,MIN,,0.835,9.26
"Matt Duffy",3900,TBR,3B,BAL,,0.999,7.4
"Caleb Joseph",2900,BAL,C,TBR,,0.999,4.62
"Renato Nunez",3400,BAL,3B,TBR,,0.999,5.52
"Willy Adames",3600,TBR,2B/SS,BAL,,0.999,4.23
"Ji-Man Choi",3700,TBR,1B,BAL,,0,6.62
"Carlos Gomez",3800,TBR,OF,BAL,,0,6.48
"Trey Mancini",3800,BAL,1B/OF,TBR,,0.999,5.93
"Mark Trumbo",4100,BAL,OF,TBR,,0.755,7.36
"Jakob Bauers",4500,TBR,1B/OF,BAL,,0.774,8.98
"Kevin Kiermaier",4200,TBR,OF,BAL,,0.999,7.64
"Michael Perez",3000,TBR,C,BAL,,0.999,5.8
"Tim Beckham",3300,BAL,3B/SS,TBR,,0.743,7.07
"Adam Jones",3900,BAL,OF,TBR,,0.999,6.1
"Danny Valencia",3200,BAL,3B/OF,TBR,,0,6.56
"Joe Mauer",3500,MIN,1B,CLE,,0.678,6.68
"Melky Cabrera",3900,CLE,OF,MIN,,0.999,6.74
"Yonder Alonso",4600,CLE,1B,MIN,,0.999,7.5
"Jason Kipnis",3900,CLE,2B,MIN,,0.999,6.15
"Jake Cave",3200,MIN,OF,CLE,,0.999,6.07
"Logan Forsythe",3000,MIN,2B/3B,CLE,,0.999,5.7
"Miguel Sano",4000,MIN,1B/3B,CLE,,0.747,7.42
"Jose Ramirez",6000,CLE,3B,MIN,,0.768,10.47
"Michael Brantley",4800,CLE,OF,MIN,,0.724,8.81
"Jorge Polanco",3900,MIN,SS,CLE,,0.714,7.17
"Eddie Rosario",4400,MIN,OF,CLE,,0.809,8.7
"Logan Morrison",3800,MIN,1B,CLE,,0.999,7.78
"Max Kepler",4100,MIN,OF,CLE,,0.999,6.99
"Francisco Lindor",5800,CLE,SS,MIN,,0.774,9.81
"Austin Romine",3300,NYY,C,CHW,,0.999,5.49
"Jose Abreu",4200,CHW,1B,NYY,,0.999,6.58
"Brett Phillips",3900,KCR,OF,CHC,,0,5.84
"Tommy La Stella",2900,CHC,2B/3B,KCR,,0,7.04
"Lucas Duda",3600,KCR,1B,CHC,,0,7.44
"Joc Pederson",4400,LAD,OF,OAK,,0.772,8.29
"Cody Bellinger",4100,LAD,1B/OF,OAK,,0.78,8.18
"Yasmani Grandal",4300,LAD,C,OAK,,0.999,7.03
"David Bote",3700,CHC,2B/3B,KCR,,0.999,7.54
"Drew Butera",2600,KCR,C,CHC,,0.999,4.51
"Salvador Perez",4000,KCR,C,CHC,,0.999,6.84
"Whit Merrifield",5000,KCR,2B/OF,CHC,,0.752,7.99
"Hunter Dozier",3200,KCR,1B/3B,CHC,,0.708,6.91
"Jorge Bonifacio",3200,KCR,OF,CHC,,0.999,6.99
"Adalberto Mondesi",3900,KCR,2B/SS,CHC,,0.999,6.22
"Max Muncy",4100,LAD,1B/3B,OAK,,0.746,7.26
"Matt Olson",3500,OAK,1B,LAD,,0.999,5.86
"Stephen Piscotty",3200,OAK,OF,LAD,,0.999,4.66
"Mark Canha",3600,OAK,OF,LAD,,0.999,6.23
"Jonathan Lucroy",2800,OAK,C,LAD,,0.999,3.77
"Matt Chapman",4100,OAK,3B,LAD,,0.999,6.52
"Chad Pinder",3600,OAK,2B/OF,LAD,,0.999,4.79
"Jed Lowrie",3600,OAK,2B,LAD,,0.716,6.41
"Khris Davis",4300,OAK,OF,LAD,,0.999,5.99
"Marcus Semien",3700,OAK,SS,LAD,,0.999,6.85
"Justin Turner",3800,LAD,3B,OAK,,0.763,8.54
"Manny Machado",4700,LAD,SS,OAK,,0.719,9.32
"Brian Dozier",4200,LAD,2B,OAK,,0.999,7.75
"Matt Kemp",3300,LAD,OF,OAK,,0.999,6.51
"Chris Taylor",3800,LAD,OF/SS,OAK,,0.999,6.2
"Addison Russell",3500,CHC,SS,KCR,,0.999,6.05
"Willson Contreras",4200,CHC,C,KCR,,0.728,7.52
"Christian Yelich",5700,MIL,OF,SDP,,0.717,10.19
"Cory Spangenberg",3800,SDP,2B/3B,MIL,,0.999,6.39
"Mike Moustakas",4100,MIL,3B,SDP,,0.749,8.83
"Travis Shaw",4600,MIL,2B/3B,SDP,,0.999,7.75
"Manuel Margot",3900,SDP,OF,MIL,,0.999,6.94
"Eric Thames",5200,MIL,1B/OF,SDP,,0.756,8.16
"Freddy Galvis",3500,SDP,SS,MIL,,0.999,7.23
"Eric Hosmer",4400,SDP,1B,MIL,,0.762,8.87
"Tim Anderson",3500,CHW,SS,NYY,,0.999,6.24
"Avisail Garcia",3800,CHW,OF,NYY,,0.999,5.99
"Adam Engel",2800,CHW,OF,NYY,,0.999,4.24
"Gleyber Torres",4400,NYY,2B,CHW,,0.734,8.11
"Kevan Smith",3100,CHW,C,NYY,,0,6
"Hunter Renfroe",3800,SDP,OF,MIL,,0.999,6.32
"Austin Hedges",4100,SDP,C,MIL,,0.999,6.07
"Jason Heyward",4200,CHC,OF,KCR,,0.751,7.75
"Anthony Rizzo",4900,CHC,1B,KCR,,0.756,9.4
"Kyle Schwarber",4400,CHC,OF,KCR,,0.767,8.41
"Ian Happ",3800,CHC,OF,KCR,,0.771,7.03
"Javier Baez",5700,CHC,2B/SS,KCR,,0.787,9.71
"Alex Gordon",3400,KCR,OF,CHC,,0.721,7.22
"Franmil Reyes",3300,SDP,OF,MIL,,0,6
"Ryan Braun",4500,MIL,1B/OF,SDP,,0.786,7.03
"Lorenzo Cain",4100,MIL,OF,SDP,,0.999,7.8
"Christian Villanueva",3700,SDP,3B,MIL,,0.999,5.24
"Jesus Aguilar",4800,MIL,1B,SDP,,0.751,8.1
"Jonathan Schoop",4000,MIL,2B,SDP,,0.999,7.62
"Manny Pina",3100,MIL,C,SDP,,0.999,5.17
"Joseph Wendle",4100,TBR,2B/OF,BAL,,0.735,7.25
"Mallex Smith",4700,TBR,OF,BAL,,0.769,8.41
"Tony Wolters",3400,COL,C,PIT,,0.999,5.92
"Charlie Blackmon",5500,COL,OF,PIT,,0.837,10.31
"David Dahl",5000,COL,OF,PIT,,0.999,8.65
"Starling Marte",5100,PIT,OF,COL,,0.77,10.86
"DJ LeMahieu",4400,COL,2B,PIT,,0.684,7.89
"Francisco Cervelli",4100,PIT,C,COL,,0.725,9.24
"Adam Frazier",4300,PIT,2B/OF,COL,,0.999,7.29
"Josh Bell",3900,PIT,1B,COL,,0.754,9.32
"Ronald Guzman",3600,TEX,1B,SEA,,0.736,6.26
"Carlos Tocci",3100,TEX,OF,SEA,,0.999,4.51
"Isiah Kiner-Falefa",4200,TEX,2B/3B,SEA,,0.816,6.74
"Corey Dickerson",5100,PIT,OF,COL,,0.765,9.97
"Colin Moran",3700,PIT,3B,COL,,0.999,8.88
"Gregory Polanco",5300,PIT,OF,COL,,0.74,9.9
"Nolan Arenado",5300,COL,3B,PIT,,0.755,10.89
"Trevor Story",5200,COL,SS,PIT,,0.999,8.37
"Asdrubal Cabrera",4300,PHI,2B/SS,ARI,,0.713,7.06
"Rhys Hoskins",4800,PHI,OF,ARI,,0.768,8.9
"Jon Jay",4000,ARI,OF,PHI,,0.717,7.67
