"Lorenzo Cain",4600,MIL,OF,CIN,,0.737,9.5
"Jesus Aguilar",5500,MIL,1B,CIN,,0.999,8.99
"Jonathan Schoop",3900,MIL,2B,CIN,,0.999,7.27
"Manny Pina",3600,MIL,C,CIN,,0.999,5.79
"Eugenio Suarez",4600,CIN,3B,MIL,,0.848,8.31
"Jose Peraza",4500,CIN,SS,MIL,,0.734,6.95
"Travis Shaw",4700,MIL,2B/3B,CIN,,0.733,9.21
"Eric Thames",4800,MIL,1B/OF,CIN,,0.753,8.84
"Mason Williams",3500,CIN,OF,MIL,,0.999,5.83
"Curt Casali",3300,CIN,C,MIL,,0.999,4.83
"Ryan Braun",4900,MIL,1B/OF,CIN,,0.778,7.13
"Ronald Guzman",3800,TEX,1B,OAK,,0.999,5.73
"Jed Lowrie",4400,OAK,2B,TEX,,0.741,8.63
"Matt Olson",4100,OAK,1B,TEX,,0.781,9.3
"Drew Robinson",3200,TEX,2B/OF,OAK,,0.999,3.82
"Joey Gallo",4600,TEX,1B/OF,OAK,,0.999,6.44
"Jurickson Profar",4100,TEX,3B/SS,OAK,,0.772,8.01
"Shin-Soo Choo",4400,TEX,OF,OAK,,0.766,8.87
"Rougned Odor",4300,TEX,2B,OAK,,0.717,8.41
"Nomar Mazara",4100,TEX,OF,OAK,,0.754,7.68
"Mike Moustakas",4600,MIL,3B,CIN,,0.999,8.63
"Christian Yelich",5100,MIL,OF,CIN,,0.786,9.76
"Lucas Duda",3900,KCR,1B,TBR,,0.999,7.12
"Mallex Smith",4600,TBR,OF,KCR,,0.769,8.26
"Joey Wendle",3900,TBR,2B,KCR,,0.999,7.56
"Kevin Kiermaier",3500,TBR,OF,KCR,,0.999,6.91
"Alex Gordon",3200,KCR,OF,TBR,,0.716,6.5
"Willy Adames",3900,TBR,2B/SS,KCR,,0.999,5.52
"Jorge Bonifacio",3500,KCR,OF,TBR,,0.999,6.05
"Matt Duffy",3800,TBR,3B,KCR,,0.999,6.83
"Tommy Pham",4000,TBR,OF,KCR,,0.792,8.84
"Ryan O'Hearn",3700,KCR,1B,TBR,,0.999,6.15
"Rosell Herrera",3000,KCR,OF,TBR,,0.999,4.41
"Billy Hamilton",4000,CIN,OF,MIL,,0.755,8.03
"Scooter Gennett",4900,CIN,2B,MIL,,0.737,8.32
"Preston Tucker",4000,CIN,OF,MIL,,0.999,6.76
"Tucker Barnhart",4100,CIN,C,MIL,,0.999,6.06
"Alcides Escobar",3100,KCR,SS,TBR,,0,5
"Michael Perez",3100,TBR,C,KCR,,0.999,4.06
"Brett Phillips",3900,KCR,OF,TBR,,0.999,5.26
"Jakob Bauers",3800,TBR,1B/OF,KCR,,0.766,7.89
"Ji-Man Choi",3700,TBR,1B,KCR,,0.999,6.53
"Nick Martini",3800,OAK,OF,TEX,,0.748,8.69
"Elvis Andrus",3800,TEX,SS,OAK,,0.999,6.76
"Evan Gattis",3900,HOU,C,SEA,,0.999,6.97
"Mitch Haniger",4300,SEA,OF,HOU,,0.999,6.72
"Nelson Cruz",4000,SEA,OF,HOU,,0.999,7.38
"Ryon Healy",3000,SEA,1B,HOU,,0.999,5.55
"Yulieski Gurriel",4200,HOU,1B,SEA,,0.999,6.43
"Carlos Correa",4300,HOU,SS,SEA,,0.756,8.56
"Austin Barnes",2900,LAD,C,STL,,0.999,4.83
"George Springer",4500,HOU,OF,SEA,,0.764,8.47
"Alex Bregman",4700,HOU,3B/SS,SEA,,0.765,8.03
"Cameron Maybin",2800,SEA,OF,HOU,,0.999,5.27
"Mike Zunino",2900,SEA,C,HOU,,0.999,5.22
"Kyle Seager",3300,SEA,3B,HOU,,0.999,5.8
"Dee Gordon",3400,SEA,2B/OF,HOU,,0.999,5.13
"Jean Segura",4300,SEA,SS,HOU,,0.759,7.42
"Tony Kemp",3900,HOU,OF,SEA,,0.743,6.21
"Denard Span",4000,SEA,OF,HOU,,0.999,5.93
"Robinson Cano",3700,SEA,2B,HOU,,0.999,6.37
"Max Stassi",3000,HOU,C,SEA,,0.999,5.11
