"Bartolo Colon",5000,TEX,SP,OAK,,0.581,10.37
"Homer Bailey",4300,CIN,SP,MIL,,0.867,8.44
"Chase Anderson",6600,MIL,SP,CIN,,0.753,17.14
"Mike Fiers",8200,OAK,SP,TEX,,0.691,13.79
"Austin Gomber",7200,STL,SP,LAD,,0.754,13.42
"Gerrit Cole",13300,HOU,SP,SEA,,0.482,22.89
"Felix Hernandez",6000,SEA,SP,HOU,,0.401,12.69
"Alex Wood",8000,LAD,SP,STL,,0.904,15.67
"Hunter Wood",4300,TBR,SP,KCR,,0,7.7
"Jorge Lopez",5200,KCR,SP,TBR,,0.999,10.26
"Stephen Gonsalves",5400,MIN,SP,CHW,,0.623,11.56
"Andrew Cashner",5700,BAL,SP,TOR,,0.543,9.22
"Marco Estrada",6800,TOR,SP,BAL,,0.454,16.72
"Lucas Giolito",4700,CHW,SP,MIN,,0.999,7.69
"Corey Kluber",11000,CLE,SP,BOS,,0.326,22.84
"Zack Wheeler",9300,NYM,SP,SFG,,0.512,17.99
"Derek Holland",8100,SFG,SP,NYM,,0.841,12.71
"Rick Porcello",10100,BOS,SP,CLE,,0.515,15.18
"Chris Archer",7800,PIT,SP,ATL,,0.498,16.11
