"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"J.D. Martinez","Red Sox","BOS @ HOU","DH","4.25",".99",".48",".19",".02",".30",".56",".66",".01",".01",".26","1.40","7.22","11.27","8.54","6184"
"Paul Goldschmidt","Diamondbacks","MIA @ ARI","1B","4.24",".86",".47",".20",".02",".18",".54",".52",".06",".03",".83","1.09","7.30","11.32","8.43","9218"
"Starling Marte","Pirates","PIT @ STL","CF","4.48","1.18",".84",".18",".04",".12",".54",".51",".19",".08",".33",".89","7.13","11.06","8.66","9241"
"Justin Upton","Angels","TEX @ LAA","LF","4.36",".89",".48",".18",".01",".22",".55",".65",".05",".03",".56","1.25","7.21","11.25","8.38","5222"
"Jose Abreu","White Sox","MIL @ CWS","1B","4.38","1.10",".66",".25",".01",".17",".56",".60",".01",".01",".50",".75","7.16","11.15","8.46","15676"
"Franmil Reyes","Padres","CIN @ SD","RF","4.13",".94",".52",".13",".02",".26",".57",".67",".02",".02",".38","1.12","7.13","11.15","8.38","14566"
"Carlos Correa","Astros","BOS @ HOU","SS","4.26",".98",".56",".22",".02",".18",".56",".64",".03",".02",".54","1.10","7.15","11.16","8.36","14162"
"Didi Gregorius","Yankees","NYY @ BAL","SS","4.38","1.12",".69",".21",".01",".21",".59",".60",".04",".02",".28",".61","7.05","11.00","8.43","6012"
"Aaron Altherr","Phillies","PHI @ SF","RF","4.68","1.02",".60",".24",".04",".14",".61",".50",".07",".04",".56","1.12","7.12","11.05","8.38","11270"
"Adam Jones","Orioles","NYY @ BAL","CF","4.40","1.19",".75",".20",".00",".24",".62",".57",".02",".01",".17",".85","7.00","10.91","8.45","6368"
"Nelson Cruz","Mariners","TB @ SEA","DH","4.22",".95",".54",".16",".00",".25",".55",".66",".01",".01",".45","1.15","7.07","11.05","8.28","2434"
"Corey Dickerson","Pirates","PIT @ STL","LF","4.28","1.19",".73",".25",".04",".16",".55",".63",".04",".02",".23",".73","6.99","10.91","8.42","10762"
"Jedd Gyorko","Cardinals","PIT @ STL","3B","4.23",".98",".60",".16",".01",".21",".58",".67",".03",".02",".44",".86","7.06","11.04","8.28","10816"
"Yangervis Solarte","Blue Jays","TOR @ DET","2B","4.74","1.18",".78",".22",".01",".17",".65",".54",".02",".01",".36",".54","7.02","10.92","8.40","5352"
"Austin Meadows","Pirates","PIT @ STL","CF","4.59","1.16",".75",".24",".04",".13",".58",".45",".15",".09",".28",".78","7.00","10.84","8.48","15672"
"C.J. Cron","Rays","TB @ SEA","DH","4.64","1.07",".63",".23",".01",".20",".60",".54",".03",".02",".39","1.11","7.03","10.93","8.34","12546"
"Jeimer Candelario","Tigers","TOR @ DET","3B","4.62","1.11",".64",".27",".05",".14",".65",".49",".01",".01",".46","1.08","7.02","10.91","8.33","13621"
"Cesar Hernandez","Phillies","PHI @ SF","2B","4.79","1.24",".90",".21",".06",".07",".60",".36",".13",".07",".49",".84","6.96","10.73","8.45","10556"
"Dustin Fowler","Athletics","OAK @ KC","CF","4.25","1.12",".69",".21",".09",".13",".53",".56",".14",".08",".18",".75","6.90","10.74","8.38","17098"
"Salvador Perez","Royals","OAK @ KC","C","4.33","1.06",".61",".23",".01",".22",".55",".71",".01",".01",".22",".82","6.91","10.83","8.21","7304"
"Adam Duvall","Reds","CIN @ SD","LF","4.31",".89",".44",".21",".02",".23",".53",".67",".03",".02",".41","1.16","6.96","10.88","8.13","10950"
"Yoan Moncada","White Sox","MIL @ CWS","2B","4.60",".88",".54",".16",".03",".15",".56",".42",".13",".07",".70","1.43","7.00","10.82","8.19","17232"
"Carlos Santana","Phillies","PHI @ SF","1B","4.46","1.00",".59",".25",".02",".14",".52",".61",".02",".01",".57",".57","6.92","10.80","8.10","2396"
"Kevin Pillar","Blue Jays","TOR @ DET","CF","4.42","1.19",".78",".28",".03",".10",".53",".57",".10",".05",".28",".63","6.82","10.62","8.24","12434"
"Andrew Benintendi","Red Sox","BOS @ HOU","LF","4.55","1.01",".56",".22",".04",".18",".55",".44",".09",".06",".41","1.04","6.88","10.65","8.20","17901"
"Asdrubal Cabrera","Mets","CHC @ NYM","2B","4.51","1.15",".74",".25",".01",".14",".60",".50",".02",".02",".41",".68","6.84","10.63","8.16","4962"
"Joey Votto","Reds","CIN @ SD","1B","4.51","1.01",".71",".15",".01",".14",".57",".45",".02",".01",".77",".74","6.88","10.66","8.06","4314"
"Kendrys Morales","Blue Jays","TOR @ DET","DH","4.52","1.08",".69",".21",".00",".18",".55",".61",".01",".01",".38",".86","6.78","10.59","8.06","8610"
"Justin Bour","Marlins","MIA @ ARI","1B","4.39",".95",".53",".17",".01",".24",".55",".54",".01",".00",".45","1.07","6.80","10.58","8.00","9744"
"Kyle Schwarber","Cubs","CHC @ NYM","LF","4.20",".80",".41",".11",".02",".25",".49",".61",".03",".01",".54","1.49","6.81","10.62","7.91","16478"
"Dexter Fowler","Cardinals","PIT @ STL","RF","4.13",".91",".55",".17",".05",".14",".51",".55",".07",".04",".60",".74","6.77","10.54","7.94","4062"
"Buster Posey","Giants","PHI @ SF","C","4.47","1.19",".81",".27",".01",".10",".62",".41",".04",".02",".48",".58","6.72","10.41","8.05","9166"
"Kris Bryant","Cubs","CHC @ NYM","3B","4.51",".98",".60",".21",".01",".16",".55",".51",".04",".02",".53","1.30","6.76","10.50","7.96","15429"
"Miguel Sano","Twins","CLE @ MIN","3B","4.38",".87",".45",".17",".01",".23",".54",".56",".01",".00",".49","1.70","6.71","10.45","7.83","12164"
"Michael Conforto","Mets","CHC @ NYM","CF","4.31",".88",".55",".15",".02",".15",".52",".60",".02",".02",".66","1.03","6.72","10.48","7.79","16376"
"Logan Forsythe","Dodgers","LAD @ COL","2B","4.28","1.08",".71",".26",".02",".09",".50",".59",".04",".02",".51",".80","6.65","10.37","7.88","7185"
"Andrew McCutchen","Giants","PHI @ SF","RF","4.37",".97",".61",".22",".02",".12",".54",".51",".05",".03",".61","1.00","6.68","10.39","7.85","9847"
"Gerardo Parra","Rockies","LAD @ COL","LF","4.23","1.17",".79",".26",".03",".09",".48",".60",".06",".05",".32",".78","6.59","10.27","7.94","8553"
"Logan Morrison","Twins","CLE @ MIN","DH","4.27",".87",".48",".19",".01",".18",".54",".54",".02",".01",".60","1.03","6.70","10.43","7.78","9205"
"Ian Kinsler","Angels","TEX @ LAA","2B","4.56",".96",".59",".21",".01",".15",".60",".45",".08",".05",".47",".58","6.65","10.32","7.85","6195"
"Aaron Hicks","Yankees","NYY @ BAL","CF","4.26",".91",".57",".17",".02",".15",".55",".49",".08",".05",".58",".82","6.66","10.35","7.82","5297"
"Michael A. Taylor","Nationals","WSH @ ATL","CF","4.32",".97",".59",".22",".03",".14",".46",".55",".14",".07",".31","1.30","6.57","10.22","7.86","11489"
"Juan Soto","Nationals","WSH @ ATL","LF","4.42","1.01",".66",".20",".02",".13",".52",".55",".05",".03",".50",".91","6.59","10.26","7.79","20123"
"Greg Garcia","Cardinals","PIT @ STL","DH","4.56",".99",".70",".19",".03",".07",".65",".39",".06",".04",".69",".87","6.61","10.24","7.76","10951"
"Brandon Nimmo","Mets","CHC @ NYM","CF","4.61",".92",".61",".16",".05",".10",".56",".37",".06",".04",".79","1.14","6.62","10.23","7.75","12927"
"Gleyber Torres","Yankees","NYY @ BAL","2B","4.02","1.00",".63",".17",".01",".18",".52",".57",".07",".04",".28","1.04","6.53","10.18","7.79","16997"
"Evan Longoria","Giants","PHI @ SF","3B","4.27","1.06",".64",".26",".02",".14",".50",".65",".02",".01",".30",".82","6.52","10.20","7.75","9368"
"Jose Bautista","Mets","CHC @ NYM","DH","4.41",".78",".46",".17",".01",".15",".55",".49",".04",".03",".80",".89","6.63","10.30","7.61","1887"
"Jon Jay","Royals","OAK @ KC","LF","4.65","1.28",".99",".22",".04",".03",".60",".35",".06",".04",".50",".71","6.47","10.00","7.87","5227"
"Jonathan Villar","Brewers","MIL @ CWS","2B","4.30",".89",".60",".16",".02",".11",".48",".51",".18",".07",".49","1.26","6.52","10.13","7.73","10071"
"Erik Kratz","Brewers","MIL @ CWS","C","4.18",".88",".52",".16",".01",".19",".52",".60",".03",".02",".48",".90","6.53","10.20","7.63","4403"
"Jorge Soler","Royals","OAK @ KC","RF","4.22",".90",".53",".18",".01",".18",".52",".52",".03",".02",".54","1.20","6.52","10.14","7.63","14221"
"Odubel Herrera","Phillies","PHI @ SF","CF","4.57","1.25",".91",".23",".04",".07",".50",".52",".06",".04",".28",".84","6.38","9.93","7.80","11476"
"Evan Gattis","Astros","BOS @ HOU","DH","4.05",".87",".47",".18",".01",".21",".51",".60",".02",".01",".39","1.03","6.48","10.12","7.59","11003"
"Randal Grichuk","Blue Jays","TOR @ DET","RF","4.08",".87",".44",".20",".03",".20",".51",".60",".04",".02",".31","1.20","6.45","10.08","7.60","10243"
"Wilson Ramos","Rays","TB @ SEA","C","4.41","1.08",".73",".17",".00",".17",".49",".63",".01",".00",".29",".81","6.40","10.01","7.66","1433"
"Tyler Flowers","Braves","WSH @ ATL","C","4.22",".94",".61",".19",".00",".13",".50",".57",".01",".01",".62","1.00","6.48","10.10","7.56","9134"
"Scooter Gennett","Reds","CIN @ SD","2B","4.61","1.14",".77",".20",".02",".15",".57",".48",".03",".02",".26","1.04","6.38","9.92","7.71","10339"
"Josh Bell","Pirates","PIT @ STL","1B","4.38",".97",".61",".19",".03",".13",".54",".54",".02",".02",".45",".79","6.43","10.02","7.59","13145"
"Jonathan Schoop","Orioles","NYY @ BAL","2B","4.11","1.01",".59",".19",".00",".23",".52",".55",".01",".01",".21","1.07","6.39","9.96","7.64","11265"
"Russell Martin","Blue Jays","TOR @ DET","C","4.30",".83",".51",".15",".00",".16",".54",".51",".02",".01",".68",".91","6.46","10.05","7.47","4616"
"David Peralta","Diamondbacks","MIA @ ARI","LF","4.55","1.06",".69",".21",".05",".11",".51",".44",".05",".03",".44",".99","6.35","9.84","7.62","2136"
"Maikel Franco","Phillies","PHI @ SF","3B","4.36","1.05",".67",".21",".01",".16",".49",".63",".01",".01",".26",".56","6.32","9.90","7.55","12179"
"Matt Skole","White Sox","MIL @ CWS","1B","4.28",".77",".43",".17",".01",".16",".49",".55",".02",".01",".70","1.14","6.43","10.02","7.39","12119"
"Jean Segura","Mariners","TB @ SEA","SS","4.42","1.14",".83",".21",".02",".08",".50",".43",".16",".08",".26",".80","6.27","9.71","7.67","5933"
"Travis Jankowski","Padres","CIN @ SD","RF","4.55","1.00",".76",".14",".05",".05",".53",".29",".19",".10",".57","1.00","6.32","9.74","7.61","13768"
"Joe Panik","Giants","PHI @ SF","2B","4.58","1.14",".79",".21",".05",".09",".57",".37",".03",".02",".42",".44","6.28","9.71","7.58","11936"
"Mitch Moreland","Red Sox","BOS @ HOU","1B","4.35",".90",".46",".21",".01",".22",".51",".54",".01",".01",".30","1.20","6.31","9.83","7.44","3086"
"Kyle Seager","Mariners","TB @ SEA","3B","4.32",".90",".51",".21",".01",".17",".52",".52",".02",".01",".46",".96","6.32","9.85","7.42","9785"
"Miguel Andujar","Yankees","NYY @ BAL","3B","4.15","1.08",".67",".26",".01",".14",".51",".56",".03",".02",".19",".79","6.22","9.71","7.48","15878"
"Albert Pujols","Angels","TEX @ LAA","1B","4.26",".96",".62",".15",".00",".18",".47",".63",".01",".01",".33",".59","6.24","9.77","7.40","1177"
"Jose Pirela","Padres","CIN @ SD","2B","4.35","1.06",".73",".21",".04",".09",".49",".51",".05",".04",".38",".82","6.23","9.69","7.47","5485"
"Mark Trumbo","Orioles","NYY @ BAL","DH","4.21",".95",".55",".17",".00",".22",".49",".58",".01",".01",".24","1.24","6.22","9.72","7.41","6876"
"Shin-Soo Choo","Rangers","TEX @ LAA","DH","4.55",".87",".58",".16",".00",".13",".53",".41",".05",".03",".68","1.13","6.30","9.75","7.35","3174"
"Yolmer Sanchez","White Sox","MIL @ CWS","3B","4.49","1.04",".71",".19",".06",".08",".54",".41",".09",".06",".36",".82","6.20","9.62","7.48","11602"
"Nick Ahmed","Diamondbacks","MIA @ ARI","SS","4.45",".90",".52",".19",".05",".14",".51",".46",".07",".05",".39",".99","6.23","9.68","7.39","12147"
"Dee Gordon","Mariners","TB @ SEA","2B","4.53","1.19",".95",".16",".04",".04",".46",".32",".27",".10",".20",".81","6.11","9.42","7.65","8203"
"Josh Harrison","Pirates","PIT @ STL","2B","4.70","1.12",".76",".23",".03",".10",".52",".37",".08",".05",".31",".86","6.16","9.53","7.49","8202"
"Willson Contreras","Cubs","CHC @ NYM","C","4.31",".94",".58",".19",".02",".15",".47",".56",".03",".02",".39","1.22","6.20","9.68","7.34","11609"
"Joey Gallo","Rangers","TEX @ LAA","LF","4.14",".67",".29",".12",".01",".24",".45",".56",".03",".02",".53","1.63","6.28","9.78","7.23","14128"
"Yulieski Gurriel","Astros","BOS @ HOU","1B","4.16","1.08",".65",".31",".01",".11",".47",".61",".03",".02",".21",".59","6.15","9.62","7.37","19198"
"Johan Camargo","Braves","WSH @ ATL","3B","4.11",".98",".59",".25",".03",".11",".44",".55",".02",".01",".45",".78","6.19","9.65","7.33","14950"
"Daniel Robertson","Rays","TB @ SEA","2B","4.74",".94",".64",".18",".01",".11",".55",".35",".03",".02",".70","1.13","6.24","9.64","7.32","14145"
"Chris Owings","Diamondbacks","MIA @ ARI","CF","4.34",".93",".56",".22",".05",".10",".48",".43",".12",".05",".38","1.02","6.17","9.56","7.37","10030"
"Pedro Alvarez","Orioles","NYY @ BAL","DH","3.76",".79",".37",".16",".00",".26",".48",".55",".01",".01",".31","1.15","6.18","9.65","7.24","2495"
"Jason Kipnis","Indians","CLE @ MIN","2B","4.26",".92",".55",".24",".02",".11",".47",".51",".05",".02",".47",".81","6.17","9.60","7.27","9776"
"Ender Inciarte","Braves","WSH @ ATL","CF","4.64","1.16",".92",".16",".04",".04",".51",".31",".18",".08",".33",".73","6.06","9.35","7.49","4922"
"Devin Mesoraco","Mets","CHC @ NYM","C","4.21",".84",".51",".18",".01",".14",".48",".58",".02",".02",".52",".79","6.16","9.63","7.17","5666"
"Ian Desmond","Rockies","LAD @ COL","1B","4.12",".96",".64",".18",".02",".12",".46",".53",".10",".05",".31","1.19","6.09","9.49","7.29","6885"
"Chris Davis","Orioles","NYY @ BAL","1B","4.00",".74",".36",".13",".00",".25",".50",".49",".01",".00",".45","1.51","6.17","9.60","7.17","9272"
"Raffy Lopez","Padres","CIN @ SD","C","4.02",".77",".42",".11",".01",".22",".48",".52",".01",".01",".48","1.18","6.15","9.59","7.17","12606"
"J.T. Realmuto","Marlins","MIA @ ARI","C","4.49","1.10",".69",".24",".04",".13",".51",".38",".05",".03",".21",".94","6.05","9.36","7.37","11739"
"Brandon Crawford","Giants","PHI @ SF","SS","4.16",".98",".63",".21",".03",".11",".46",".53",".04",".03",".39",".86","6.08","9.47","7.24","5343"
"Melky Cabrera","Indians","CLE @ MIN","RF","4.37","1.13",".78",".24",".02",".09",".47",".57",".01",".02",".27",".50","6.03","9.42","7.28","4022"
"Chris Iannetta","Rockies","LAD @ COL","C","3.99",".82",".47",".21",".00",".15",".50",".50",".01",".01",".58","1.15","6.15","9.57","7.13","8267"
"Stephen Piscotty","Athletics","OAK @ KC","RF","4.12","1.03",".66",".24",".02",".10",".50",".50",".03",".02",".34",".75","6.05","9.42","7.23","13367"
"Scott Kingery","Phillies","PHI @ SF","SS","4.14","1.03",".66",".23",".04",".10",".43",".47",".11",".06",".24",".84","6.00","9.32","7.28","17975"
"Victor Martinez","Tigers","TOR @ DET","DH","4.31","1.07",".78",".16",".00",".13",".46",".58",".00",".01",".34",".55","6.00","9.39","7.21","393"
"Colin Moran","Pirates","PIT @ STL","3B","4.17","1.03",".69",".20",".01",".12",".45",".51",".02",".01",".38",".81","6.02","9.38","7.21","16909"
"Ben Zobrist","Cubs","CHC @ NYM","RF","4.72",".96",".64",".18",".03",".12",".52",".32",".03",".03",".59",".94","6.07","9.37","7.21","7435"
"Devon Travis","Blue Jays","TOR @ DET","2B","4.20","1.06",".70",".23",".04",".10",".47",".53",".06",".04",".21",".76","5.97","9.31","7.22","13862"
"Mitch Haniger","Mariners","TB @ SEA","RF","4.12",".88",".52",".20",".02",".15",".47",".48",".05",".03",".42","1.17","6.04","9.39","7.13","14274"
"Ian Happ","Cubs","CHC @ NYM","CF","3.97",".76",".40",".12",".02",".22",".43",".51",".06",".03",".40","1.70","6.04","9.41","7.09","17919"
"Jason Heyward","Cubs","CHC @ NYM","RF","4.61","1.00",".69",".17",".04",".11",".54",".37",".06",".03",".43",".91","6.01","9.30","7.20","4940"
"Max Kepler","Twins","CLE @ MIN","RF","4.07",".90",".50",".24",".04",".12",".47",".49",".03",".02",".41",".87","6.01","9.35","7.10","12144"
"Carlos Gomez","Rays","TB @ SEA","RF","4.10",".84",".48",".20",".01",".15",".44",".51",".08",".04",".37","1.20","6.01","9.35","7.09","4881"
"Bradley Zimmer","Indians","CLE @ MIN","CF","4.03",".82",".51",".17",".03",".10",".49",".44",".13",".06",".43","1.31","5.97","9.27","7.05","16221"
"Nomar Mazara","Rangers","TEX @ LAA","RF","4.46",".96",".63",".17",".01",".14",".44",".49",".01",".01",".42","1.05","5.93","9.24","7.06","14553"
"Matt Duffy","Rays","TB @ SEA","3B","4.52","1.16",".86",".22",".01",".07",".45",".43",".06",".04",".31",".86","5.85","9.08","7.15","13836"
"Rafael Devers","Red Sox","BOS @ HOU","3B","4.16",".86",".46",".18",".02",".21",".45",".49",".04",".02",".23","1.22","5.88","9.15","7.00","17350"
"Mac Williamson","Giants","PHI @ SF","LF","4.06",".89",".54",".18",".02",".16",".43",".55",".03",".01",".32","1.15","5.87","9.16","6.96","14158"
"Eduardo Escobar","Twins","CLE @ MIN","SS","4.18",".94",".55",".23",".03",".13",".45",".50",".03",".02",".30","1.01","5.86","9.13","6.99","6153"
"Tim Anderson","White Sox","MIL @ CWS","SS","4.18",".98",".69",".15",".03",".11",".40",".52",".11",".06",".24","1.07","5.82","9.07","7.05","15172"
"Jose Peraza","Reds","CIN @ SD","SS","4.73","1.13",".90",".15",".03",".05",".48",".33",".18",".09",".24",".62","5.78","8.93","7.17","13593"
