"Jose Ramirez",5700,CLE,3B,MIN,16.32628,2.11181,9.47
"Michael Brantley",5100,CLE,OF,MIN,13.74075,1.643,7.75
"Yonder Alonso",4500,CLE,1B,MIN,11.74327,0.0070699999999997,7.07
"Melky Cabrera",4400,CLE,OF,MIN,12.24636,0.00732,7.32
"Jake Cave",3800,MIN,OF,CLE,13.42432,0.0072799999999997,7.28
"Jason Kipnis",4100,CLE,2B,MIN,10.99904,2.09537,6.61
"Francisco Lindor",5300,CLE,SS,MIN,15.65174,3.15536,9.62
"Max Kepler",4300,MIN,OF,CLE,11.91945,0.0068700000000002,6.87
"Preston Tucker",4000,CIN,OF,MIL,7.4102,0.99428,4.69
"Tucker Barnhart",3400,CIN,C,MIL,8.95104,0.0051800000000002,5.18
"Eric Thames",4400,MIL,1B/OF,CIN,12.6911,1.58816,7.09
"Joe Mauer",4300,MIN,1B,CLE,13.62054,2.37558,8.22
"Jorge Polanco",4100,MIN,SS,CLE,13.51865,2.12925,8.35
"Eddie Rosario",5100,MIN,OF,CLE,17.92632,2.05208,9.04
"Greg Allen",4100,CLE,OF,MIN,10.06499,0.0055699999999996,5.57
"Logan Forsythe",3200,MIN,2B,CLE,12.01619,1.9786,7.61
"Matt Duffy",3800,TBR,3B,ATL,11.08289,0.0064099999999998,6.41
"Robbie Grossman",3500,MIN,OF,CLE,12.06184,2.07064,7.24
"Tommy Pham",4200,TBR,OF,ATL,13.99488,1.8518,7.88
"C.J. Cron",4100,TBR,1B,ATL,11.10321,1.93069,6.97
"Ronald Acuna",5500,ATL,OF,TBR,14.2843,0.0083000000000002,8.3
"Carlos Gomez",3400,TBR,OF,ATL,9.13446,0.0055800000000001,5.58
"Ehire Adrianza",3400,MIN,SS,CLE,9.6408,0.0058499999999997,5.85
"Willians Astudillo",3600,MIN,3B/C,CLE,6.6,6.6,6.6
"Mitch Garver",3900,MIN,C,CLE,9.75936,0.0054400000000001,5.44
"Miguel Sano",4200,MIN,1B/3B,CLE,13.75192,0.0072799999999997,7.28
"Edwin Encarnacion",5000,CLE,1B,MIN,14.6124,0.0081000000000007,8.1
"Yan Gomes",4000,CLE,C,MIN,9.11736,0.0056700000000003,5.67
"Tyler Austin",4700,MIN,1B,CLE,12.3933,0.0065400000000002,6.54
"Scott Schebler",4300,CIN,OF,MIL,14.23184,0.0077600000000002,7.76
"Scooter Gennett",4700,CIN,2B,MIL,14.1487,0.0075500000000002,7.55
"Ryan LaMarre",3100,CHW,OF,NYY,9.2341,0.00535,5.35
"Yoan Moncada",4100,CHW,2B,NYY,12.14871,0.0069699999999999,6.97
"Kevan Smith",2900,CHW,C,NYY,9.23516,0.00556,5.56
"Yolmer Sanchez",3700,CHW,3B,NYY,7.68534,0.0050100000000004,5.01
"Brett Gardner",4500,NYY,OF,CHW,13.97353,2.01939,8.11
"Adam Engel",3600,CHW,OF,NYY,7.7121,0.0045099999999998,4.51
"Matt Davidson",4200,CHW,1B/3B,NYY,12.9344,1.97776,7.52
"Jose Rondon",3700,CHW,3B/SS,NYY,14.51879,1.9525,7.81
"Miguel Andujar",4800,NYY,3B,CHW,13.8446,0.0081199999999999,8.12
"Giancarlo Stanton",5100,NYY,OF,CHW,15.079,2.074,8.5
"Gleyber Torres",4400,NYY,2B,CHW,11.07869,0.0070699999999997,7.07
"Austin Romine",3700,NYY,C,CHW,8.01642,0.0047100000000002,4.71
"Ronald Torreyes",2900,NYY,2B/SS,CHW,8.30588,0.0043899999999999,4.39
"Aaron Hicks",4800,NYY,OF,CHW,13.22233,2.07746,7.81
"Gregory Bird",3700,NYY,1B,CHW,10.73488,1.26412,6.76
"Curt Casali",3400,CIN,C,MIL,7.6925,0.0042499999999999,4.25
"Eugenio Suarez",4700,CIN,3B,MIL,11.74587,0.0066699999999997,6.67
"Christian Yelich",5800,MIL,OF,CIN,14.02632,2.07515,8.47
"Travis Shaw",4500,MIL,2B/3B,CIN,13.1377,0.0079000000000002,7.9
"Billy Hamilton",3700,CIN,OF,MIL,16.15188,1.9389,8.43
"Mike Moustakas",4400,MIL,3B,CIN,13.1936,1.6188,7.6
"Jose Peraza",4400,CIN,SS,MIL,11.39105,0.0069499999999998,6.95
"Manny Pina",3900,MIL,C,CIN,11.74059,0.00657,6.57
"Neil Walker",3600,NYY,1B/2B,CHW,12.19908,1.7983,7.34
"Nicky Delmonico",3900,CHW,OF,NYY,11.54185,0.0064299999999999,6.43
"Lorenzo Cain",4500,MIL,OF,CIN,13.14586,2.015,8.06
"Ryan Braun",4600,MIL,1B/OF,CIN,14.07945,0.0079500000000001,7.95
"Jonathan Schoop",4200,MIL,2B,CIN,11.88144,0.0066600000000001,6.66
"Tyler Flowers",3200,ATL,C,TBR,8.93807,0.0052300000000001,5.23
"Dansby Swanson",4200,ATL,SS,TBR,8.93712,0.0051600000000001,5.16
"Colin Moran",3400,PIT,3B,STL,10.43,0.00596,5.96
"Josh Bell",3500,PIT,1B,STL,9.86832,1.80047,6.23
"Matt Carpenter",5100,STL,1B/3B,PIT,15.22884,2.00994,8.34
"Matt Adams",3600,STL,1B/OF,PIT,15.25824,0.0088299999999997,8.83
"Jon Jay",4000,ARI,OF,SFG,9.88196,0.0060700000000002,6.07
"Greg Garcia",2700,STL,2B/SS,PIT,8.6443,0.0053000000000001,5.3
"Corey Dickerson",3700,PIT,OF,STL,12.3774,0.0073499999999997,7.35
"Gregory Polanco",4600,PIT,OF,STL,13.85109,2.469,8.23
