"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Andrew McCutchen","Giants","TEX @ SF","RF","4.69","1.14",".78",".25",".03",".09",".60",".40",".06",".03",".62",".74","6.87","10.63","8.19","9847"
"Yolmer Sanchez","White Sox","CWS @ DET","3B","4.76","1.16",".71",".22",".12",".11",".56",".45",".08",".05",".29",".84","6.78","10.51","8.25","11602"
"Chris Iannetta","Rockies","STL @ COL","C","4.02",".86",".48",".19",".01",".19",".56",".59",".01",".01",".64",".95","6.91","10.76","7.98","8267"
"Max Kepler","Twins","OAK @ MIN","RF","4.30",".98",".58",".25",".05",".10",".56",".62",".04",".02",".54",".66","6.86","10.71","8.03","12144"
"Gleyber Torres","Yankees","NYY @ BAL","2B","4.32","1.03",".63",".20",".02",".18",".53",".57",".08",".05",".33","1.12","6.80","10.59","8.11","16997"
"Jay Bruce","Mets","WSH @ NYM","RF","4.22",".92",".51",".21",".02",".17",".54",".62",".02",".02",".51",".85","6.84","10.68","7.99","9892"
"Wil Myers","Padres","SD @ LAD","RF","4.52","1.04",".63",".23",".01",".17",".54",".45",".10",".05",".37","1.28","6.78","10.50","8.11","10047"
"Travis Shaw","Brewers","PIT @ MIL","3B","4.27",".96",".56",".21",".01",".18",".55",".63",".02",".01",".46","1.01","6.81","10.63","7.98","11982"
"Joe Mauer","Twins","OAK @ MIN","1B","4.74","1.22",".86",".28",".02",".06",".62",".43",".01",".01",".60",".61","6.76","10.48","8.06","1857"
"Jorge Polanco","Twins","OAK @ MIN","SS","4.41","1.09",".74",".23",".05",".07",".53",".60",".07",".06",".45",".72","6.70","10.45","7.98","13152"
"Billy McKinney","Blue Jays","PHI @ TOR","LF","4.55",".95",".52",".19",".06",".18",".56",".48",".03",".02",".48","1.24","6.73","10.45","7.95","15654"
"Austin Slater","Giants","TEX @ SF","LF","4.25","1.13",".80",".24",".04",".05",".52",".58",".06",".04",".51",".82","6.68","10.41","7.96","16153"
"Adam Frazier","Pirates","PIT @ MIL","DH","4.64","1.12",".75",".25",".04",".09",".57",".41",".10",".06",".42",".74","6.67","10.32","8.03","15223"
"Wilson Ramos","Phillies","PHI @ TOR","C","4.43","1.12",".70",".24",".01",".18",".54",".62",".01",".00",".26",".78","6.64","10.38","7.94","1433"
"Niko Goodrum","Tigers","CWS @ DET","1B","4.47",".89",".52",".19",".05",".13",".55",".46",".12",".07",".52","1.40","6.71","10.40","7.90","12092"
"Steve Pearce","Red Sox","BOS @ TB","LF","4.42",".95",".56",".22",".01",".16",".50",".61",".02",".01",".55","1.03","6.69","10.44","7.82","9957"
"Jed Lowrie","Athletics","OAK @ MIN","2B","4.65","1.09",".71",".28",".02",".08",".55",".54",".01",".00",".58",".94","6.67","10.39","7.86","4418"
"Eduardo Escobar","Diamondbacks","SEA @ ARI","SS","4.44","1.15",".68",".30",".06",".11",".62",".47",".03",".03",".25",".73","6.61","10.28","7.96","6153"
"Kendrys Morales","Blue Jays","PHI @ TOR","DH","4.23",".98",".59",".20",".00",".18",".54",".58",".01",".01",".46",".88","6.67","10.40","7.84","8610"
"Ryan Braun","Brewers","PIT @ MIL","1B","4.17","1.01",".61",".24",".02",".15",".50",".57",".09",".05",".32",".95","6.61","10.30","7.88","3410"
"Matt Kemp","Dodgers","SD @ LAD","LF","4.20","1.12",".71",".22",".01",".18",".51",".63",".01",".01",".21",".81","6.56","10.26","7.88","5631"
"Greg Bird","Yankees","NYY @ BAL","1B","4.20",".84",".41",".19",".01",".23",".53",".60",".01",".01",".44","1.10","6.66","10.39","7.75","14131"
"Elvis Andrus","Rangers","TEX @ SF","SS","4.56","1.22",".83",".29",".05",".05",".49",".49",".11",".06",".30",".58","6.54","10.15","7.97","8709"
"Steven Souza Jr.","Diamondbacks","SEA @ ARI","RF","4.13","1.04",".63",".24",".05",".12",".52",".58",".06",".03",".31",".94","6.58","10.26","7.85","5667"
"Phillip Ervin","Reds","CIN @ CHC","DH","4.20","1.03",".68",".20",".03",".13",".48",".52",".15",".09",".34",".94","6.57","10.21","7.90","14738"
"Jose Peraza","Reds","CIN @ CHC","SS","4.63","1.27",".99",".18",".03",".07",".56",".42",".17",".10",".22",".52","6.50","10.07","8.03","13593"
"Justin Smoak","Blue Jays","PHI @ TOR","1B","4.32",".91",".50",".24",".00",".16",".55",".49",".01",".00",".63","1.07","6.66","10.34","7.74","9054"
"Evan Longoria","Giants","TEX @ SF","3B","4.45","1.18",".79",".27",".04",".08",".59",".55",".02",".01",".31",".60","6.54","10.21","7.86","9368"
"Xander Bogaerts","Red Sox","BOS @ TB","SS","4.51","1.02",".64",".23",".02",".12",".50",".52",".05",".03",".52","1.03","6.59","10.24","7.80","12161"
"Nick Markakis","Braves","ATL @ MIA","RF","4.50","1.18",".81",".28",".02",".07",".51",".57",".01",".01",".43",".50","6.50","10.14","7.78","5930"
"Mike Moustakas","Brewers","PIT @ MIL","3B","4.05",".98",".57",".20",".01",".20",".50",".61",".01",".01",".34",".76","6.53","10.19","7.72","4892"
"Nick Martini","Athletics","OAK @ MIN","OF","4.87","1.02",".72",".19",".05",".05",".59",".38",".06",".03",".71","1.19","6.56","10.15","7.75","12005"
"Ender Inciarte","Braves","ATL @ MIA","CF","4.69","1.18",".90",".19",".04",".05",".60",".35",".18",".09",".32",".56","6.46","9.98","7.91","4922"
"Robinson Cano","Mariners","SEA @ ARI","2B","4.55","1.17",".76",".27",".01",".13",".58",".44",".01",".01",".33",".67","6.48","10.05","7.81","3269"
"Randal Grichuk","Blue Jays","PHI @ TOR","RF","4.13",".91",".43",".25",".03",".20",".51",".62",".04",".02",".25","1.18","6.51","10.17","7.68","10243"
"Nicholas Castellanos","Tigers","CWS @ DET","RF","4.37","1.05",".65",".23",".04",".13",".50",".53",".02",".02",".41","1.17","6.49","10.09","7.73","11737"
"Yairo Munoz","Cardinals","STL @ COL","3B","4.11","1.09",".72",".21",".02",".14",".47",".54",".08",".05",".27",".90","6.45","10.03","7.79","16313"
"Logan Forsythe","Twins","OAK @ MIN","2B","4.63","1.11",".81",".22",".01",".06",".62",".47",".04",".03",".53",".82","6.47","10.07","7.69","7185"
"Eduardo Nunez","Red Sox","BOS @ TB","DH","4.62","1.16",".82",".24",".02",".08",".52",".45",".16",".08",".22",".77","6.39","9.92","7.81","6848"
"Yoan Moncada","White Sox","CWS @ DET","2B","4.11",".92",".55",".15",".07",".16",".50",".51",".09",".05",".36","1.23","6.44","10.02","7.68","17232"
"Johan Camargo","Braves","ATL @ MIA","3B","4.39","1.06",".68",".23",".03",".12",".48",".61",".02",".02",".36",".82","6.40","10.00","7.63","14950"
"Miguel Sano","Twins","OAK @ MIN","3B","4.20",".88",".53",".19",".01",".15",".53",".59",".01",".01",".55","1.38","6.47","10.10","7.52","12164"
"Billy Hamilton","Reds","CIN @ CHC","CF","4.75","1.09",".85",".14",".06",".04",".48",".31",".30",".11",".31","1.03","6.34","9.76","7.82","10199"
"Mitch Haniger","Mariners","SEA @ ARI","RF","4.65","1.07",".65",".25",".03",".14",".55",".39",".04",".04",".38","1.18","6.39","9.89","7.67","14274"
"Marwin Gonzalez","Astros","HOU @ LAA","LF","4.42",".96",".61",".19",".02",".15",".49",".55",".04",".03",".47","1.18","6.40","9.97","7.56","5497"
"Francisco Cervelli","Pirates","PIT @ MIL","C","4.43",".88",".58",".15",".02",".12",".53",".48",".03",".02",".70","1.12","6.44","10.00","7.49","5275"
"Adam Eaton","Nationals","WSH @ NYM","LF","4.80","1.12",".84",".18",".03",".06",".56",".34",".09",".05",".55",".84","6.36","9.82","7.66","11205"
"Juan Soto","Nationals","WSH @ NYM","LF","4.38",".92",".61",".18",".02",".11",".50",".49",".05",".04",".63",".99","6.40","9.95","7.51","20123"
"Jeimer Candelario","Tigers","CWS @ DET","3B","4.58",".89",".51",".21",".04",".12",".57",".39",".01",".01",".66","1.24","6.43","9.96","7.50","13621"
"Albert Pujols","Angels","HOU @ LAA","1B","4.28",".99",".64",".17",".00",".18",".48",".66",".01",".01",".31",".64","6.33","9.92","7.51","1177"
"Hunter Renfroe","Padres","SD @ LAD","LF","4.31",".98",".54",".23",".01",".19",".49",".57",".02",".01",".26","1.11","6.33","9.88","7.53","15464"
"Joe Panik","Giants","TEX @ SF","2B","4.57","1.20",".86",".23",".06",".04",".62",".43",".03",".02",".36",".28","6.29","9.77","7.62","11936"
"Nick Delmonico","White Sox","CWS @ DET","LF","3.99",".98",".58",".19",".06",".15",".49",".55",".02",".02",".34",".73","6.30","9.83","7.51","13157"
"Shin-Soo Choo","Rangers","TEX @ SF","DH","4.79","1.05",".75",".22",".02",".07",".54",".34",".06",".04",".67","1.12","6.35","9.80","7.53","3174"
"Joey Wendle","Rays","BOS @ TB","2B","4.52","1.22",".82",".24",".06",".09",".51",".40",".07",".04",".21",".89","6.24","9.66","7.68","13853"
"Matt Davidson","White Sox","CWS @ DET","DH","4.32",".95",".55",".18",".01",".21",".53",".55",".01",".01",".29","1.38","6.31","9.84","7.48","7226"
"Devon Travis","Blue Jays","PHI @ TOR","2B","4.43","1.09",".71",".22",".03",".12",".54",".46",".07",".04",".23",".79","6.23","9.68","7.54","13862"
"Neil Walker","Yankees","NYY @ BAL","1B","4.43",".97",".63",".19",".01",".15",".52",".52",".01",".01",".46",".95","6.29","9.79","7.42","7539"
"Lucas Duda","Royals","CLE @ KC","1B","4.21",".97",".56",".24",".01",".16",".48",".56",".01",".00",".36","1.06","6.27","9.78","7.43","2502"
"Cesar Hernandez","Phillies","PHI @ TOR","2B","4.75","1.02",".73",".18",".04",".07",".54",".34",".12",".06",".55",".96","6.28","9.69","7.51","10556"
"Jean Segura","Mariners","SEA @ ARI","SS","4.46","1.24",".92",".22",".04",".06",".46",".45",".13",".07",".18",".63","6.16","9.55","7.63","5933"
"Ji-Man Choi","Rays","BOS @ TB","1B","4.31",".96",".59",".22",".01",".14",".49",".51",".03",".02",".45","1.17","6.26","9.74","7.40","5452"
"Michael A. Taylor","Nationals","WSH @ NYM","CF","4.28",".97",".63",".20",".03",".11",".42",".52",".15",".07",".32","1.23","6.21","9.66","7.47","11489"
"Denard Span","Mariners","SEA @ ARI","LF","4.35","1.04",".69",".22",".05",".08",".47",".52",".08",".04",".34",".69","6.19","9.64","7.45","8347"
"Rougned Odor","Rangers","TEX @ SF","","4.69","1.01",".68",".21",".04",".08",".52",".44",".11",".08",".37","1.12","6.20","9.63","7.45","12282"
"Carlos Santana","Phillies","PHI @ TOR","1B","4.33",".80",".43",".21",".02",".15",".52",".49",".02",".01",".62",".68","6.30","9.80","7.28","2396"
"Albert Almora Jr.","Cubs","CIN @ CHC","CF","3.89","1.17",".79",".26",".02",".10",".58",".48",".03",".02",".20",".50","6.15","9.59","7.47","14109"
"Stephen Piscotty","Athletics","OAK @ MIN","RF","4.33","1.01",".63",".27",".01",".11",".48",".53",".03",".02",".38",".87","6.17","9.62","7.34","13367"
"Josh Reddick","Astros","HOU @ LAA","RF","4.21",".97",".63",".18",".02",".14",".48",".49",".04",".03",".44",".77","6.18","9.61","7.35","3892"
"Amed Rosario","Mets","WSH @ NYM","SS","4.65","1.10",".79",".19",".06",".06",".53",".33",".13",".08",".32",".92","6.13","9.46","7.49","15518"
"Asdrubal Cabrera","Phillies","PHI @ TOR","2B","4.22",".98",".56",".26",".02",".15",".50",".53",".02",".01",".31",".77","6.17","9.61","7.32","4962"
"Derek Dietrich","Marlins","ATL @ MIA","LF","4.30","1.04",".68",".21",".03",".11",".49",".48",".02",".01",".41",".96","6.15","9.56","7.36","10542"
"Greg Allen","Indians","CLE @ KC","CF","4.13","1.04",".75",".21",".04",".04",".54",".46",".12",".07",".36",".72","6.11","9.51","7.36","16623"
"Tommy Pham","Rays","BOS @ TB","CF","4.21",".94",".65",".15",".02",".13",".46",".51",".10",".06",".38","1.20","6.11","9.52","7.31","2967"
"Jake Bauers","Rays","BOS @ TB","LF","4.11",".88",".53",".21",".02",".12",".46",".50",".09",".05",".44","1.06","6.14","9.56","7.25","15194"
"Jake Cave","Twins","OAK @ MIN","CF","4.09",".97",".63",".20",".05",".09",".49",".51",".05",".03",".41","1.10","6.09","9.49","7.25","14477"
"Ramon Laureano","Athletics","OAK @ MIN","LF","4.11",".95",".65",".17",".02",".10",".46",".47",".13",".07",".37","1.21","6.08","9.45","7.28","17128"
"Franmil Reyes","Padres","SD @ LAD","RF","4.21",".92",".55",".17",".01",".19",".47",".52",".03",".02",".31","1.28","6.06","9.44","7.21","14566"
"Chris Taylor","Dodgers","SD @ LAD","SS","4.09","1.03",".64",".24",".04",".10",".46",".50",".07",".04",".26",".99","6.03","9.38","7.27","13757"
"Cedric Mullins II","Orioles","NYY @ BAL","OF","4.47","1.01",".64",".22",".04",".11",".47",".37",".12",".07",".31","1.02","6.03","9.33","7.31","17929"
"Rafael Ortega","Marlins","ATL @ MIA","OF","4.49","1.08",".77",".19",".09",".03",".49",".28",".15",".09",".41",".51","6.02","9.26","7.36","10323"
"Tyler Austin","Twins","OAK @ MIN","1B","3.86",".90",".53",".21",".01",".15",".51",".55",".02",".02",".35","1.17","6.04","9.44","7.12","11850"
"Brandon Crawford","Giants","TEX @ SF","SS","4.15","1.01",".67",".24",".04",".05",".44",".55",".04",".02",".45",".64","6.02","9.40","7.16","5343"
"Adrian Beltre","Rangers","TEX @ SF","3B","4.35","1.10",".78",".23",".02",".07",".48",".50",".01",".01",".42",".73","5.98","9.32","7.18","639"
"Salvador Perez","Royals","CLE @ KC","C","4.32","1.03",".64",".22",".01",".16",".48",".56",".01",".01",".16",".88","5.91","9.25","7.12","7304"
"Yulieski Gurriel","Astros","HOU @ LAA","1B","4.32","1.09",".73",".25",".01",".11",".47",".53",".02",".02",".23",".58","5.90","9.21","7.13","19198"
"Omar Narvaez","White Sox","CWS @ DET","C","4.22","1.07",".76",".20",".02",".09",".51",".39",".03",".02",".40",".59","5.89","9.14","7.11","13338"
"Jim Adduci","Tigers","CWS @ DET","OF","4.17",".96",".64",".19",".04",".09",".43",".49",".08",".04",".35","1.14","5.89","9.17","7.07","6448"
"David Fletcher","Angels","HOU @ LAA","SS","4.47","1.08",".78",".23",".03",".05",".55",".36",".11",".07",".30",".72","5.87","9.10","7.14","17992"
"Andrelton Simmons","Angels","HOU @ LAA","SS","4.17","1.10",".79",".22",".02",".07",".40",".51",".07",".05",".31",".41","5.84","9.10","7.10","10847"
"Jonathan Villar","Orioles","NYY @ BAL","2B","4.37",".94",".65",".18",".02",".09",".43",".34",".20",".09",".31","1.45","5.86","9.05","7.12","10071"
"Brian Anderson","Marlins","ATL @ MIA","RF","4.39","1.08",".74",".23",".03",".08",".54",".36",".02",".02",".40",".80","5.86","9.08","7.07","18289"
"Ketel Marte","Diamondbacks","SEA @ ARI","2B","4.02","1.05",".68",".23",".09",".05",".44",".50",".04",".03",".26",".49","5.78","9.00","7.00","13613"
"Colin Moran","Pirates","PIT @ MIL","3B","4.11",".99",".67",".18",".02",".13",".41",".50",".02",".02",".35",".86","5.79","9.02","6.95","16909"
"Mitch Garver","Twins","OAK @ MIN","C","3.97",".95",".63",".21",".02",".09",".49",".50",".02",".01",".43",".88","5.82","9.08","6.89","15161"
"Maikel Franco","Phillies","PHI @ TOR","3B","4.10",".94",".56",".20",".01",".17",".45",".56",".01",".01",".19",".58","5.78","9.04","6.90","12179"
"Kyle Seager","Mariners","SEA @ ARI","3B","4.25",".91",".52",".23",".02",".13",".45",".55",".01",".01",".30",".87","5.79","9.05","6.86","9785"
"Jose Bautista","Mets","WSH @ NYM","DH","4.01",".68",".41",".15",".00",".12",".41",".46",".04",".03",".81",".92","5.90","9.17","6.74","1887"
"Jurickson Profar","Rangers","TEX @ SF","SS","4.25",".98",".65",".24",".04",".05",".43",".47",".05",".03",".44",".56","5.79","9.00","6.91","10815"
"Elias Diaz","Pirates","PIT @ MIL","C","4.23","1.00",".68",".19",".00",".13",".44",".52",".03",".02",".28",".74","5.75","8.98","6.91","11680"
"Alex Gordon","Royals","CLE @ KC","LF","4.41","1.01",".69",".21",".02",".09",".49",".40",".05",".03",".38","1.00","5.76","8.94","6.92","5209"
