"George Springer",5200,HOU,OF,TEX,,0.768,9.73
"Robinson Chirinos",3100,TEX,C,HOU,,0.999,5.69
"Adrian Beltre",3000,TEX,3B,HOU,,0.999,5.8
"Alex Bregman",5600,HOU,3B,TEX,,0.777,9.86
"Jose Altuve",4500,HOU,2B,TEX,,0.719,9.5
"Evan Gattis",4000,HOU,C,TEX,,0.999,7.23
"Yulieski Gurriel",3900,HOU,1B,TEX,,0.736,7.49
"Elvis Andrus",3700,TEX,SS,HOU,,0.999,6.31
"Kyle Tucker",3900,HOU,OF,TEX,,0.999,5.28
"Jurickson Profar",3500,TEX,3B/SS,HOU,,0.999,5.78
"Rougned Odor",3700,TEX,2B,HOU,,0.999,7.1
"Shin-Soo Choo",4000,TEX,OF,HOU,,0.999,6.9
"Joey Gallo",3800,TEX,1B/OF,HOU,,0.999,6.67
"Josh Reddick",3900,HOU,OF,TEX,,0.999,8.41
"Ronald Guzman",3100,TEX,1B,HOU,,0.999,4.02
"Marwin Gonzalez",3400,HOU,OF/SS,TEX,,0.999,6.45
"Carlos Tocci",2800,TEX,OF,HOU,,0.999,4.49
"Max Stassi",3300,HOU,C,TEX,,0.999,6.16
"Starlin Castro",3900,MIA,2B,WAS,,0.747,7.49
"Mark Reynolds",4300,WAS,1B,MIA,,0.999,6.45
"Ryan Zimmerman",3700,WAS,1B,MIA,,0.808,7.18
"J.T. Realmuto",4900,MIA,C,WAS,,0.728,6.65
"Cameron Maybin",3800,MIA,OF,WAS,,0.999,5.69
"Spencer Kieboom",2800,WAS,C,MIA,,0.999,5.66
"Miguel Rojas",3200,MIA,3B/SS,WAS,,0.999,4.67
"Trea Turner",4500,WAS,SS,MIA,,0.786,9.09
"Magneuris Sierra",3500,MIA,OF,WAS,,0.999,4.57
"Adam Eaton",4600,WAS,OF,MIA,,0.741,7.06
"Tony Kemp",4100,HOU,OF,TEX,,0.72,5.92
"Bryce Harper",5000,WAS,OF,MIA,,0.753,9.56
"Daniel Murphy",4100,WAS,1B/2B,MIA,,0.999,6.77
"Juan Soto",4700,WAS,OF,MIA,,0.75,7.46
"Justin Bour",3700,MIA,1B,WAS,,0.67,5.5
"Steve Pearce",4100,BOS,1B/OF,MIN,,0.75,6.5
"Mitch Garver",3800,MIN,C,BOS,,0.999,5.65
"Jose Abreu",4300,CHW,1B,TOR,,0.771,9.07
"Aledmys Diaz",3900,TOR,SS,CHW,,0.999,6.29
"Randal Grichuk",4300,TOR,OF,CHW,,0.999,7
"Avisail Garcia",4500,CHW,OF,TOR,,0.748,8.11
"Tim Anderson",4200,CHW,SS,TOR,,0.752,6.95
"Lourdes Gurriel",3900,TOR,2B/SS,CHW,,0.999,8.21
"Adam Engel",2900,CHW,OF,TOR,,0.999,5.25
"Russell Martin",3300,TOR,C,CHW,,0.999,6.15
"Teoscar Hernandez",4300,TOR,OF,CHW,,0.999,7.91
"Yoan Moncada",4400,CHW,2B,TOR,,0.762,8.56
"Yangervis Solarte",3800,TOR,2B/3B,CHW,,0.999,7.3
"Yolmer Sanchez",3700,CHW,3B,TOR,,0.741,7.47
"Omar Narvaez",3300,CHW,C,TOR,,0.999,5.75
"Daniel Palka",4300,CHW,OF,TOR,,0.999,7.28
"Nicky Delmonico",3700,CHW,OF,TOR,,0.999,5.89
"Joe Mauer",4300,MIN,1B,BOS,,0.74,7.5
"Eddie Rosario",5500,MIN,OF,BOS,,0.757,8.21
"Brian Dozier",4500,MIN,2B,BOS,,0.746,7.95
"Jake Cave",3500,MIN,OF,BOS,,0.999,6.64
"Jackie Bradley",4100,BOS,OF,MIN,,0.999,6.43
"Miguel Sano",3500,MIN,1B/3B,BOS,,0.729,6.66
"Mookie Betts",6000,BOS,OF,MIN,,0.791,9.97
"Xander Bogaerts",5000,BOS,SS,MIN,,0.761,8.8
"J.D. Martinez",5700,BOS,OF,MIN,,0.784,9.8
"Sandy Leon",3100,BOS,C,MIN,,0.999,6.26
"Brock Holt",3700,BOS,2B/SS,MIN,,0.999,5.96
"Jorge Polanco",4100,MIN,SS,BOS,,0.999,7.64
"Logan Morrison",3900,MIN,1B,BOS,,0.999,7.87
"Max Kepler",4100,MIN,OF,BOS,,0.999,7.21
"Andrew Benintendi",5800,BOS,OF,MIN,,0.771,9.82
"Rafael Devers",3800,BOS,3B,MIN,,0.999,6.24
"Mitch Moreland",4300,BOS,1B,MIN,,0.999,7.67
"Brian Anderson",4200,MIA,3B/OF,WAS,,0.722,7.97
"Martin Prado",3400,MIA,3B,WAS,,0.722,6.55
"Buster Posey",3500,SFG,C,MIL,,0.999,8.02
"Andrew McCutchen",3900,SFG,OF,MIL,,0.999,7.32
"Orlando Arcia",2700,MIL,SS,SFG,,0.999,5.42
"Evan Longoria",3500,SFG,3B,MIL,,0.999,5.98
"Hunter Pence",3500,SFG,OF,MIL,,0.999,5.21
"Dee Gordon",3900,SEA,2B/OF,LAA,,0.755,8.17
"Ryan Braun",3500,MIL,1B/OF,SFG,,0.735,5.34
"Manny Pina",3000,MIL,C,SFG,,0.999,5.77
"Jesus Aguilar",4300,MIL,1B,SFG,,0.762,7.72
"Alen Hanson",3600,SFG,2B/OF,MIL,,0.766,7.59
"Brad Miller",3200,MIL,1B/2B,SFG,,0.999,7.29
"Travis Shaw",4100,MIL,3B,SFG,,0.999,7.32
"Brandon Crawford",3700,SFG,SS,MIL,,0.999,7.25
"Pablo Sandoval",3400,SFG,1B/3B,MIL,,0.999,5.88
"Lorenzo Cain",4200,MIL,OF,SFG,,0.747,7.23
"Steven Duggar",3700,SFG,OF,MIL,,0.706,6.75
"Kyle Seager",3600,SEA,3B,LAA,,0.999,8.63
"Denard Span",4200,SEA,OF,LAA,,0.999,7.04
"Justin Upton",4600,LAA,OF,SEA,,0.755,8.02
"Mike Trout",5800,LAA,OF,SEA,,0.668,11.07
"Guillermo Heredia",2700,SEA,OF,LAA,,0.999,4.54
"Albert Pujols",4300,LAA,1B,SEA,,0.999,7.2
"Andrelton Simmons",4200,LAA,SS,SEA,,0.999,6.31
"David Fletcher",3500,LAA,3B,SEA,,0.999,5.82
"Ian Kinsler",4300,LAA,2B,SEA,,0.999,6.66
"Mike Zunino",3100,SEA,C,LAA,,0.999,7.37
"Ryon Healy",4000,SEA,1B,LAA,,0.76,7.87
"Shohei Ohtani",4300,LAA,OF,SEA,,0.999,7.79
"Kole Calhoun",4100,LAA,OF,SEA,,0.764,8.19
"Francisco Arcia",0,LAA,C,SEA,,0.999,4.95
"Jean Segura",4500,SEA,SS,LAA,,0.775,8.58
"Nelson Cruz",4000,SEA,OF,LAA,,0.772,8.44
"Mitch Haniger",4200,SEA,OF,LAA,,0.753,7.76
"Christian Yelich",5600,MIL,OF,SFG,,0.767,8.03
"Eric Thames",4500,MIL,1B/OF,SFG,,0.748,8.38
"Garrett Hampson",4200,COL,2B,OAK,,0.999,8.64
"Tom Murphy",3900,COL,C,OAK,,0.999,6.12
"Noel Cuevas",3600,COL,OF,OAK,,0.999,8.25
"Jed Lowrie",5200,OAK,2B,COL,,0.705,7.99
