"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Anthony Rizzo","Cubs","CHC @ STL","1B","4.61","1.03",".62",".22",".02",".18",".64",".70",".03",".02",".76",".67","8.00","12.48","9.27","3473"
"Justin Bour","Marlins","MIA @ BAL","1B","4.43","1.08",".61",".19",".00",".28",".63",".75",".01",".01",".47",".84","7.95","12.43","9.32","9744"
"Gary Sanchez","Yankees","TB @ NYY","C","4.18",".97",".49",".18",".00",".29",".64",".74",".02",".01",".49","1.01","7.86","12.29","9.14","11442"
"Michael Brantley","Indians","MIN @ CLE","LF","4.52","1.32",".88",".28",".01",".15",".70",".57",".08",".04",".37",".43","7.75","12.05","9.32","4106"
"Jeimer Candelario","Tigers","DET @ CWS","3B","4.70","1.04",".55",".25",".04",".20",".69",".59",".01",".01",".65","1.04","7.86","12.22","9.15","13621"
"Derek Dietrich","Marlins","MIA @ BAL","LF","4.73","1.28",".76",".27",".02",".23",".69",".54",".02",".01",".34",".82","7.76","12.05","9.32","10542"
"Yoan Moncada","White Sox","DET @ CWS","2B","4.52","1.07",".62",".18",".04",".23",".65",".52",".12",".07",".46","1.33","7.79","12.08","9.26","17232"
"Jose Abreu","White Sox","DET @ CWS","1B","4.32","1.26",".74",".28",".01",".23",".63",".65",".01",".01",".32",".67","7.74","12.06","9.25","15676"
"Rhys Hoskins","Phillies","PHI @ MIL","LF","4.62",".88",".43",".18",".01",".25",".66",".59",".04",".03",".73","1.27","7.83","12.18","9.02","16472"
"Paul Goldschmidt","Diamondbacks","NYM @ ARI","1B","4.29","1.01",".52",".24",".03",".21",".59",".57",".06",".03",".66","1.06","7.78","12.07","9.09","9218"
"Danny Valencia","Orioles","MIA @ BAL","3B","4.30","1.17",".71",".21",".02",".23",".65",".68",".02",".01",".37",".69","7.66","11.95","9.08","6364"
"Christian Yelich","Brewers","PHI @ MIL","LF","4.44","1.19",".73",".25",".02",".18",".69",".50",".08",".04",".46",".84","7.66","11.88","9.14","11477"
"Austin Meadows","Pirates","CIN @ PIT","CF","4.44","1.19",".72",".25",".05",".18",".65",".52",".15",".09",".26",".72","7.60","11.79","9.17","15672"
"Evan Gattis","Astros","HOU @ KC","DH","4.47","1.07",".62",".21",".01",".22",".62",".75",".02",".02",".41",".73","7.58","11.87","8.90","11003"
"Kyle Schwarber","Cubs","CHC @ STL","LF","4.40",".90",".50",".15",".02",".23",".56",".70",".03",".02",".71","1.20","7.64","11.92","8.82","16478"
"Khris Davis","Athletics","LAA @ OAK","DH","4.31",".96",".47",".22",".01",".26",".62",".71",".01",".01",".49","1.11","7.60","11.87","8.83","9112"
"Nelson Cruz","Mariners","BOS @ SEA","DH","4.30","1.01",".59",".15",".00",".26",".60",".72",".01",".01",".49",".96","7.55","11.81","8.83","2434"
"Trey Mancini","Orioles","MIA @ BAL","LF","4.21","1.12",".66",".22",".02",".22",".64",".67",".01",".01",".36",".82","7.49","11.70","8.87","15149"
"Jonathan Schoop","Orioles","MIA @ BAL","2B","4.11","1.14",".65",".24",".00",".26",".62",".71",".01",".01",".22",".75","7.46","11.67","8.88","11265"
"Trea Turner","Nationals","WSH @ TOR","SS","4.69","1.08",".70",".23",".04",".12",".62",".46",".25",".10",".38","1.00","7.41","11.48","8.90","16252"
"Nicholas Castellanos","Tigers","DET @ CWS","RF","4.59","1.19",".71",".27",".03",".19",".57",".66",".02",".01",".34",".96","7.40","11.54","8.83","11737"
"Ryan Braun","Brewers","PHI @ MIL","1B","4.15","1.05",".60",".23",".02",".22",".56",".69",".08",".05",".33",".77","7.41","11.57","8.78","3410"
"Adrian Beltre","Rangers","COL @ TEX","3B","4.33","1.14",".73",".24",".01",".16",".56",".71",".01",".01",".53",".57","7.42","11.60","8.75","639"
"Corey Dickerson","Pirates","CIN @ PIT","LF","4.14","1.23",".73",".26",".04",".19",".58",".68",".03",".03",".21",".65","7.34","11.48","8.83","10762"
"Francisco Lindor","Indians","MIN @ CLE","SS","4.63","1.16",".70",".28",".02",".15",".66",".51",".08",".05",".45",".72","7.40","11.49","8.81","12916"
"Yulieski Gurriel","Astros","HOU @ KC","1B","4.59","1.33",".87",".34",".01",".11",".60",".78",".02",".02",".22",".42","7.31","11.47","8.77","19198"
"Starling Marte","Pirates","CIN @ PIT","CF","4.34","1.17",".80",".19",".04",".14",".59",".52",".18",".08",".33",".83","7.30","11.33","8.83","9241"
"Eugenio Suarez","Reds","CIN @ PIT","3B","4.39","1.11",".68",".22",".01",".20",".58",".69",".03",".02",".38",".81","7.30","11.40","8.64","12552"
"Whit Merrifield","Royals","HOU @ KC","2B","4.54","1.28",".84",".29",".05",".10",".57",".45",".16",".09",".31",".60","7.23","11.18","8.82","11281"
"Tommy Pham","Cardinals","CHC @ STL","CF","4.46","1.10",".75",".16",".03",".15",".60",".48",".14",".09",".49",".98","7.28","11.28","8.70","2967"
"Daniel Murphy","Nationals","WSH @ TOR","2B","4.37","1.13",".61",".33",".02",".17",".56",".66",".02",".01",".36",".64","7.26","11.33","8.61","4316"
"Adam Eaton","Nationals","WSH @ TOR","LF","4.81","1.19",".74",".28",".04",".13",".62",".44",".08",".05",".45",".76","7.24","11.20","8.68","11205"
"DJ LeMahieu","Rockies","COL @ TEX","2B","4.85","1.31",".91",".27",".03",".10",".64",".47",".07",".04",".42",".71","7.20","11.16","8.71","9874"
"Edwin Encarnacion","Indians","MIN @ CLE","DH","4.31",".96",".56",".18",".00",".21",".57",".70",".01",".00",".54","1.02","7.24","11.32","8.42","2151"
"Mitch Haniger","Mariners","BOS @ SEA","RF","4.40","1.03",".61",".21",".02",".19",".58",".62",".04",".03",".45",".99","7.15","11.16","8.43","14274"
"Hunter Renfroe","Padres","SD @ ATL","LF","4.55","1.03",".55",".26",".02",".20",".55",".65",".02",".01",".39","1.27","7.13","11.12","8.40","15464"
"Willson Contreras","Cubs","CHC @ STL","C","4.52","1.03",".67",".22",".02",".13",".56",".67",".04",".03",".58",".94","7.11","11.12","8.33","11609"
"Lorenzo Cain","Brewers","PHI @ MIL","CF","4.34","1.14",".80",".21",".02",".12",".59",".50",".12",".05",".45",".68","7.05","10.94","8.45","9077"
"Delino DeShields","Rangers","COL @ TEX","CF","4.55","1.03",".73",".20",".04",".06",".59",".39",".23",".12",".61",".93","7.07","10.91","8.43","11379"
"J.T. Realmuto","Marlins","MIA @ BAL","C","4.53","1.21",".78",".26",".02",".16",".58",".59",".05",".02",".24",".72","6.99","10.89","8.42","11739"
"Andrew Benintendi","Red Sox","BOS @ SEA","LF","4.62","1.12",".72",".22",".03",".15",".65",".49",".10",".06",".32",".83","7.00","10.87","8.39","17901"
"Mark Trumbo","Orioles","MIA @ BAL","DH","4.00","1.01",".56",".20",".00",".25",".58",".65",".01",".00",".28",".82","7.00","10.94","8.28","6876"
"Carlos Santana","Phillies","PHI @ MIL","1B","4.43",".84",".45",".20",".01",".19",".53",".61",".02",".01",".74",".69","7.10","11.06","8.16","2396"
"Anthony Rendon","Nationals","WSH @ TOR","3B","4.47","1.01",".55",".30",".01",".15",".56",".63",".03",".02",".50",".84","7.03","10.98","8.23","12861"
"Matt Carpenter","Cardinals","CHC @ STL","3B","4.56",".98",".54",".25",".02",".17",".64",".43",".02",".01",".65",".94","7.04","10.90","8.22","8090"
"Jean Segura","Mariners","BOS @ SEA","SS","4.51","1.25",".93",".21",".02",".09",".58",".47",".17",".08",".27",".62","6.88","10.67","8.41","5933"
"Brian Anderson","Marlins","MIA @ BAL","RF","4.62","1.25",".82",".27",".02",".14",".64",".48",".02",".02",".30",".82","6.90","10.71","8.33","18289"
"Christian Villanueva","Padres","SD @ ATL","3B","4.44",".93",".50",".20",".01",".22",".54",".65",".02",".02",".45","1.28","6.96","10.88","8.14","11738"
"Marwin Gonzalez","Astros","HOU @ KC","LF","4.36","1.11",".71",".24",".02",".13",".55",".58",".05",".03",".42",".86","6.91","10.77","8.23","5497"
"Todd Frazier","Mets","NYM @ ARI","3B","4.58",".90",".46",".21",".01",".22",".59",".51",".05",".02",".51","1.22","6.96","10.82","8.14","785"
"Yolmer Sanchez","White Sox","DET @ CWS","3B","4.41","1.15",".74",".19",".08",".14",".59",".49",".09",".05",".24",".73","6.85","10.63","8.30","11602"
"Shin-Soo Choo","Rangers","COL @ TEX","DH","4.65","1.00",".67",".19",".01",".13",".61",".42",".06",".03",".71",".98","6.92","10.72","8.13","3174"
"Matt Kemp","Dodgers","SF @ LAD","LF","4.13","1.05",".58",".23",".01",".24",".53",".64",".01",".01",".22","1.04","6.81","10.64","8.11","5631"
"Matt Davidson","White Sox","DET @ CWS","DH","4.22",".89",".48",".15",".01",".26",".55",".64",".01",".00",".41","1.35","6.85","10.71","8.01","7226"
"Ben Zobrist","Cubs","CHC @ STL","RF","4.94","1.10",".75",".22",".02",".10",".60",".39",".04",".02",".68",".69","6.85","10.59","8.12","7435"
"Jason Heyward","Cubs","CHC @ STL","RF","4.83","1.11",".78",".20",".03",".10",".67",".44",".07",".04",".49",".68","6.81","10.57","8.12","4940"
"Eric Hosmer","Padres","SD @ ATL","1B","4.65","1.12",".76",".22",".01",".13",".59",".48",".04",".03",".52","1.01","6.81","10.57","8.10","3516"
"Wilmer Flores","Mets","NYM @ ARI","1B","4.47","1.11",".64",".27",".01",".19",".53",".57",".01",".01",".30",".76","6.78","10.56","8.10","5827"
"Colin Moran","Pirates","CIN @ PIT","3B","4.24","1.08",".72",".20",".01",".15",".58",".59",".02",".01",".41",".73","6.79","10.59","8.06","16909"
"Marcell Ozuna","Cardinals","CHC @ STL","LF","4.25","1.14",".76",".19",".02",".17",".53",".63",".02",".01",".30",".76","6.74","10.53","8.08","10324"
"Franmil Reyes","Padres","SD @ ATL","RF","4.34",".91",".50",".16",".02",".23",".52",".60",".02",".02",".44","1.38","6.80","10.60","7.97","14566"
"Salvador Perez","Royals","HOU @ KC","C","4.34","1.09",".63",".23",".01",".22",".52",".64",".01",".01",".19",".68","6.73","10.52","8.05","7304"
"Justin Turner","Dodgers","SF @ LAD","3B","4.23","1.04",".60",".25",".01",".19",".55",".49",".03",".02",".42",".71","6.77","10.51","8.04","5235"
"Nick Markakis","Braves","SD @ ATL","RF","4.29","1.21",".81",".29",".01",".10",".56",".60",".01",".01",".36",".47","6.70","10.47","8.03","5930"
"Ian Desmond","Rockies","COL @ TEX","1B","4.42",".95",".58",".18",".02",".17",".50",".60",".11",".05",".35","1.23","6.71","10.46","7.95","6885"
"Chad Pinder","Athletics","LAA @ OAK","LF","4.51","1.02",".60",".23",".02",".17",".57",".53",".04",".03",".36","1.26","6.70","10.43","7.96","15191"
"Marcus Semien","Athletics","LAA @ OAK","SS","4.63","1.09",".71",".24",".02",".12",".56",".47",".09",".04",".41",".87","6.68","10.37","8.00","12533"
"Matt Olson","Athletics","LAA @ OAK","1B","4.20",".90",".49",".20",".01",".20",".56",".59",".02",".01",".46","1.15","6.73","10.51","7.86","14344"
"Logan Morrison","Twins","MIN @ CLE","DH","4.36",".91",".49",".20",".01",".21",".53",".57",".01",".01",".46","1.17","6.72","10.48","7.87","9205"
"Max Stassi","Astros","HOU @ KC","C","4.25",".89",".51",".18",".01",".18",".57",".61",".02",".01",".50","1.07","6.73","10.51","7.83","10059"
"Tom Murphy","Rockies","COL @ TEX","C","4.31",".89",".42",".21",".02",".24",".53",".60",".02",".01",".31","1.49","6.69","10.45","7.87","13499"
"Joey Gallo","Rangers","COL @ TEX","LF","4.02",".74",".34",".14",".02",".24",".52",".60",".03",".02",".55","1.38","6.74","10.52","7.77","14128"
"Jose Pirela","Padres","SD @ ATL","2B","4.76","1.16",".78",".26",".04",".08",".54",".42",".07",".05",".47",".98","6.63","10.27","7.99","5485"
"Brian Dozier","Twins","MIN @ CLE","2B","4.26",".98",".55",".22",".01",".20",".51",".57",".06",".04",".31","1.10","6.62","10.32","7.87","9810"
"Eduardo Escobar","Twins","MIN @ CLE","SS","4.46","1.05",".58",".26",".03",".19",".51",".57",".02",".02",".23","1.13","6.58","10.26","7.88","6153"
"Kyle Seager","Mariners","BOS @ SEA","3B","4.20",".94",".53",".21",".01",".19",".54",".59",".02",".01",".41",".72","6.63","10.35","7.79","9785"
"Ian Happ","Cubs","CHC @ STL","CF","4.18",".81",".46",".14",".02",".19",".46",".57",".07",".04",".59","1.51","6.65","10.35","7.74","17919"
"Tyler Flowers","Braves","SD @ ATL","C","4.19",".98",".64",".19",".00",".15",".52",".62",".01",".01",".52",".97","6.61","10.33","7.76","9134"
"Miguel Andujar","Yankees","TB @ NYY","3B","3.85","1.05",".61",".25",".01",".18",".54",".60",".03",".02",".22",".67","6.55","10.23","7.83","15878"
"Didi Gregorius","Yankees","TB @ NYY","SS","4.39","1.02",".67",".18",".01",".16",".58",".58",".04",".02",".34",".67","6.55","10.23","7.77","6012"
"Craig Gentry","Orioles","MIA @ BAL","LF","4.63","1.10",".80",".20",".03",".07",".58",".37",".17",".09",".37",".74","6.52","10.08","7.90","9571"
"Ian Kinsler","Angels","LAA @ OAK","2B","4.74","1.05",".66",".24",".02",".13",".56",".44",".08",".05",".38",".52","6.54","10.15","7.83","6195"
"Jurickson Profar","Rangers","COL @ TEX","SS","4.45","1.00",".63",".25",".03",".09",".53",".55",".04",".02",".52",".57","6.55","10.20","7.71","10815"
"Victor Martinez","Tigers","DET @ CWS","DH","4.47","1.02",".70",".15",".00",".17",".50",".61",".00",".00",".47",".53","6.53","10.19","7.72","393"
"Dee Gordon","Mariners","BOS @ SEA","2B","4.62","1.24",".98",".17",".05",".04",".49",".37",".26",".10",".20",".65","6.41","9.90","8.00","8203"
"Greg Bird","Yankees","TB @ NYY","1B","4.08",".77",".39",".14",".01",".23",".56",".57",".01",".01",".52","1.16","6.59","10.28","7.61","14131"
"Andrelton Simmons","Angels","LAA @ OAK","SS","4.63","1.21",".85",".26",".03",".06",".59",".43",".09",".06",".32",".32","6.45","10.01","7.84","10847"
"Mike Moustakas","Royals","HOU @ KC","3B","4.44","1.08",".68",".21",".01",".17",".57",".57",".01",".01",".23",".59","6.46","10.09","7.73","4892"
"Cesar Hernandez","Phillies","PHI @ MIL","2B","4.74",".99",".72",".16",".03",".08",".56",".32",".13",".07",".66","1.06","6.52","10.05","7.75","10556"
"Dansby Swanson","Braves","SD @ ATL","SS","4.50","1.09",".72",".24",".02",".10",".66",".42",".05",".03",".36",".99","6.48","10.06","7.74","18314"
"Odubel Herrera","Phillies","PHI @ MIL","CF","4.52","1.10",".75",".21",".02",".11",".50",".51",".07",".03",".38","1.04","6.45","10.04","7.76","11476"
"Brett Gardner","Yankees","TB @ NYY","LF","4.60",".95",".68",".13",".03",".10",".63",".39",".10",".04",".59",".90","6.50","10.08","7.68","9927"
"Gleyber Torres","Yankees","TB @ NYY","2B","3.73",".92",".56",".16",".01",".19",".51",".54",".08",".04",".35",".92","6.47","10.07","7.66","16997"
"Josh Harrison","Pirates","CIN @ PIT","2B","4.55","1.18",".80",".24",".03",".12",".56",".37",".08",".05",".29",".72","6.41","9.91","7.81","8202"
"Jonathan Villar","Brewers","PHI @ MIL","2B","4.04",".98",".66",".18",".03",".11",".46",".49",".18",".08",".33","1.07","6.39","9.93","7.70","10071"
"Juan Soto","Nationals","WSH @ TOR","LF","4.27",".92",".56",".20",".02",".15",".48",".54",".05",".04",".51",".91","6.45","10.03","7.58","20123"
"Buster Posey","Giants","SF @ LAD","C","4.54","1.14",".75",".26",".00",".13",".56",".38",".04",".02",".39",".68","6.38","9.87","7.68","9166"
"Mark Canha","Athletics","LAA @ OAK","LF","4.10",".95",".52",".26",".02",".16",".52",".54",".02",".01",".38",".87","6.41","9.99","7.56","11445"
"Nick Ahmed","Diamondbacks","NYM @ ARI","SS","4.41",".98",".59",".21",".04",".13",".57",".46",".07",".05",".32",".88","6.37","9.90","7.61","12147"
"Tim Anderson","White Sox","DET @ CWS","SS","4.02","1.09",".73",".18",".03",".15",".45",".52",".11",".06",".17",".90","6.28","9.76","7.66","15172"
"Erik Kratz","Brewers","PHI @ MIL","C","3.91",".92",".53",".18",".01",".21",".46",".58",".03",".02",".34",".75","6.32","9.87","7.49","4403"
"Brandon Belt","Giants","SF @ LAD","1B","4.35",".93",".54",".22",".01",".16",".48",".57",".02",".01",".43","1.26","6.33","9.87","7.45","10264"
"Yasiel Puig","Dodgers","SF @ LAD","RF","3.91",".90",".50",".18",".01",".21",".45",".53",".06",".05",".30",".87","6.31","9.82","7.50","14225"
"Andrew McCutchen","Giants","SF @ LAD","RF","4.45",".94",".55",".22",".01",".16",".49",".48",".05",".02",".46","1.14","6.33","9.83","7.48","9847"
"Jason Kipnis","Indians","MIN @ CLE","2B","4.21",".95",".57",".26",".02",".11",".49",".57",".05",".02",".43",".81","6.30","9.84","7.42","9776"
"Aaron Hicks","Yankees","TB @ NYY","CF","3.97",".82",".50",".15",".02",".15",".52",".46",".08",".05",".57",".82","6.33","9.83","7.39","5297"
"Tucker Barnhart","Reds","CIN @ PIT","C","4.70","1.12",".79",".23",".01",".09",".64",".42",".02",".01",".36",".72","6.25","9.71","7.50","10200"
"Jabari Blash","Angels","LAA @ OAK","RF","4.11",".81",".41",".19",".01",".20",".48",".52",".04",".03",".46","1.46","6.32","9.83","7.37","11247"
"Xander Bogaerts","Red Sox","BOS @ SEA","SS","4.31","1.07",".68",".23",".01",".14",".48",".49",".05",".03",".29",".84","6.22","9.67","7.50","12161"
"Asdrubal Cabrera","Mets","NYM @ ARI","2B","4.36","1.08",".66",".27",".02",".13",".48",".52",".02",".01",".28",".88","6.23","9.69","7.48","4962"
"Chris Iannetta","Rockies","COL @ TEX","C","4.08",".81",".41",".21",".00",".18",".55",".46",".01",".01",".57","1.07","6.33","9.84","7.33","8267"
"Chris Taylor","Dodgers","SF @ LAD","SS","4.44",".97",".55",".24",".03",".15",".49",".36",".09",".05",".38","1.28","6.23","9.63","7.47","13757"
"Josh Bell","Pirates","CIN @ PIT","1B","4.03",".95",".59",".19",".03",".14",".47",".54",".02",".02",".43",".69","6.20","9.66","7.34","13145"
"Jed Lowrie","Athletics","LAA @ OAK","2B","4.40","1.05",".66",".28",".02",".08",".52",".46",".01",".00",".49",".75","6.20","9.64","7.36","4418"
"Jesse Winker","Reds","CIN @ PIT","RF","4.29","1.13",".79",".24",".01",".09",".45",".53",".02",".02",".39",".58","6.15","9.58","7.41","13590"
"Starlin Castro","Marlins","MIA @ BAL","2B","4.33","1.18",".84",".21",".01",".13",".48",".55",".02",".01",".18",".72","6.10","9.52","7.44","4579"
"Nick Williams","Phillies","PHI @ MIL","RF","4.22",".91",".52",".17",".03",".18",".43",".56",".04",".03",".31","1.31","6.16","9.60","7.33","14330"
"Ryon Healy","Mariners","BOS @ SEA","1B","4.09","1.02",".64",".19",".01",".19",".49",".56",".01",".01",".21",".95","6.13","9.57","7.35","15447"
"Johan Camargo","Braves","SD @ ATL","3B","3.86",".96",".56",".24",".03",".13",".45",".57",".02",".01",".36",".68","6.14","9.58","7.28","14950"
"Yadier Molina","Cardinals","CHC @ STL","C","4.37","1.12",".78",".21",".01",".12",".49",".54",".04",".03",".22",".55","6.08","9.49","7.37","7007"
"Jedd Gyorko","Cardinals","CHC @ STL","3B","4.15",".96",".62",".17",".01",".16",".48",".54",".03",".02",".33",".86","6.10","9.51","7.26","10816"
"Scott Kingery","Phillies","PHI @ MIL","SS","4.34",".94",".60",".19",".02",".12",".41",".55",".11",".06",".32","1.13","6.07","9.46","7.26","17975"
"Jake Marisnick","Astros","HOU @ KC","CF","4.14",".84",".51",".17",".02",".14",".53",".51",".10",".06",".33","1.33","6.10","9.50","7.20","11339"
"Eduardo Nunez","Red Sox","BOS @ SEA","DH","4.21","1.09",".73",".25",".01",".11",".44",".47",".12",".06",".14",".62","5.99","9.31","7.34","6848"
"Rougned Odor","Rangers","COL @ TEX","2b","4.24",".88",".54",".18",".02",".14",".45",".58",".08",".06",".31","1.05","6.05","9.46","7.17","12282"
"Jose Bautista","Mets","NYM @ ARI","DH","4.26",".76",".40",".19",".01",".16",".49",".47",".04",".02",".60","1.17","6.13","9.52","7.09","1887"
"John Hicks","Tigers","DET @ CWS","C","4.37","1.00",".65",".19",".01",".15",".46",".54",".04",".02",".30","1.16","6.02","9.39","7.21","12547"
"Rafael Devers","Red Sox","BOS @ SEA","3B","4.41","1.02",".64",".20",".01",".17",".48",".54",".03",".02",".20","1.05","6.00","9.37","7.23","17350"
"Albert Pujols","Angels","LAA @ OAK","1B","4.44","1.02",".69",".19",".00",".14",".42",".63",".01",".01",".27",".56","5.97","9.35","7.14","1177"
"Mac Williamson","Giants","SF @ LAD","LF","4.13",".87",".49",".18",".01",".21",".45",".53",".03",".01",".29","1.31","6.00","9.36","7.12","14158"
"Brandon Nimmo","Mets","NYM @ ARI","CF","4.68",".91",".55",".19",".06",".10",".50",".34",".06",".04",".50","1.58","6.00","9.28","7.14","12927"
"Joe Mauer","Twins","MIN @ CLE","1B","4.68","1.09",".73",".28",".01",".07",".54",".32",".01",".01",".51",".93","5.98","9.24","7.17","1857"
"Michael A. Taylor","Nationals","WSH @ TOR","CF","4.17",".87",".49",".22",".02",".14",".41",".52",".12",".06",".26","1.33","5.95","9.26","7.09","11489"
"John Ryan Murphy","Diamondbacks","NYM @ ARI","C","4.21",".91",".55",".19",".01",".16",".46",".59",".02",".01",".31",".83","5.93","9.28","7.02","10346"
"Lewis Brinson","Marlins","MIA @ BAL","CF","4.11",".92",".56",".16",".02",".18",".42",".54",".06",".04",".20","1.02","5.90","9.21","7.08","14352"
"Ender Inciarte","Braves","SD @ ATL","CF","3.97","1.10",".83",".17",".03",".06",".41",".46",".14",".06",".27",".49","5.85","9.09","7.17","4922"
"Addison Russell","Cubs","CHC @ STL","SS","4.29",".95",".64",".20",".02",".10",".43",".52",".03",".02",".44","1.06","5.88","9.16","6.97","14106"
"Tyler Naquin","Indians","MIN @ CLE","RF","3.88","1.00",".66",".21",".03",".10",".47",".49",".04",".03",".31",".94","5.85","9.11","7.02","13359"
"Mike Zunino","Mariners","BOS @ SEA","C","3.75",".75",".41",".13",".00",".21",".47",".55",".01",".01",".39","1.29","5.91","9.24","6.89","13265"
"Yan Gomes","Indians","MIN @ CLE","C","4.11",".90",".55",".21",".00",".15",".49",".53",".01",".01",".34","1.18","5.88","9.18","6.94","9627"
"Enrique Hernandez","Dodgers","SF @ LAD","SS","4.33",".81",".42",".18",".02",".19",".53",".42",".02",".01",".37","1.21","5.89","9.15","6.93","10472"
"Cody Bellinger","Dodgers","SF @ LAD","1B","4.02",".79",".42",".15",".01",".21",".47",".50",".03",".02",".32","1.30","5.88","9.16","6.92","15998"
"Curtis Granderson","Blue Jays","WSH @ TOR","LF","4.38",".70",".32",".18",".02",".19",".47",".38",".04",".02",".55","1.70","5.93","9.18","6.88","4747"
"Teoscar Hernandez","Blue Jays","WSH @ TOR","RF","4.10",".80",".38",".21",".03",".18",".41",".50",".08",".04",".24","1.51","5.84","9.09","6.93","13066"
"Ronny Rodriguez","Tigers","DET @ CWS","SS","3.92",".95",".64",".17",".02",".13",".47",".48",".10",".06",".20",".82","5.77","8.99","6.96","11875"
"Dexter Fowler","Cardinals","CHC @ STL","RF","4.04",".87",".55",".16",".04",".11",".44",".45",".06",".03",".46",".79","5.82","9.04","6.90","4062"
