"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Joc Pederson","Dodgers","SD @ LAD","LF","4.57","1.06",".52",".26",".02",".26",".71",".59",".04",".02",".44",".86","7.93","12.34","9.32","11899"
"Jose Martinez","Cardinals","STL @ COL","1B","4.59","1.29",".83",".24",".01",".20",".65",".65",".03",".02",".35",".83","7.76","12.10","9.30","7996"
"Yonder Alonso","Indians","CLE @ KC","1B","4.58","1.19",".78",".23",".01",".18",".65",".74",".02",".01",".50",".64","7.77","12.16","9.16","2530"
"Brett Gardner","Yankees","NYY @ BAL","LF","4.99","1.18",".83",".20",".04",".12",".76",".46",".11",".06",".66",".64","7.79","12.06","9.23","9927"
"Steven Souza Jr.","Diamondbacks","SEA @ ARI","RF","4.18","1.06",".56",".23",".04",".22",".60",".73",".06",".04",".38","1.04","7.76","12.13","9.15","5667"
"Trea Turner","Nationals","WSH @ NYM","SS","4.75","1.18",".85",".17",".05",".12",".64",".48",".28",".11",".38",".96","7.69","11.90","9.31","16252"
"Jean Segura","Mariners","SEA @ ARI","SS","4.65","1.34",".93",".25",".05",".10",".62",".55",".15",".07",".36",".77","7.65","11.88","9.29","5933"
"Brett Gardner","Yankees","","LF","4.98","1.21",".87",".20",".04",".11",".73",".49",".11",".05",".60",".63","7.69","11.93","9.15","9927"
"Jedd Gyorko","Cardinals","STL @ COL","3B","4.49","1.12",".67",".21",".02",".23",".64",".70",".03",".02",".38",".96","7.66","11.96","9.05","10816"
"Avisail Garcia","White Sox","CWS @ DET","RF","4.59","1.31",".85",".22",".05",".18",".61",".66",".04",".03",".26","1.01","7.58","11.83","9.16","5760"
"Marcus Semien","Athletics","OAK @ MIN","SS","5.00","1.21",".80",".26",".02",".13",".70",".53",".10",".05",".51",".91","7.64","11.87","9.10","12533"
"Paul DeJong","Cardinals","STL @ COL","SS","4.39","1.10",".59",".23",".02",".26",".61",".73",".02",".01",".28","1.26","7.61","11.91","9.01","18015"
"Eduardo Escobar","Diamondbacks","SEA @ ARI","SS","4.47","1.20",".66",".31",".05",".19",".72",".57",".04",".03",".26",".82","7.59","11.81","9.07","6153"
"Christian Yelich","Brewers","PIT @ MIL","LF","4.54","1.25",".77",".28",".03",".17",".65",".45",".09",".04",".43",".97","7.58","11.72","9.11","11477"
"Billy McKinney","Blue Jays","PHI @ TOR","LF","4.57","1.02",".52",".19",".05",".26",".65",".55",".03",".02",".45","1.30","7.58","11.77","8.93","15654"
"Manny Machado","Dodgers","SD @ LAD","SS","4.36","1.17",".73",".23",".01",".20",".65",".63",".04",".02",".38",".65","7.53","11.74","8.95","11493"
"Nick Williams","Phillies","PHI @ TOR","RF","4.67","1.11",".68",".21",".05",".18",".59",".67",".04",".03",".44","1.25","7.50","11.70","8.88","14330"
"Justin Turner","Dodgers","SD @ LAD","3B","4.45","1.19",".75",".26",".01",".17",".69",".52",".03",".02",".49",".62","7.49","11.64","8.90","5235"
"Matt Olson","Athletics","OAK @ MIN","1B","4.44",".94",".50",".20",".01",".23",".62",".70",".02",".02",".56","1.13","7.54","11.78","8.74","14344"
"Matt Davidson","White Sox","CWS @ DET","DH","4.48","1.06",".58",".21",".02",".25",".60",".71",".01",".00",".37","1.44","7.48","11.70","8.81","7226"
"Yadier Molina","Cardinals","STL @ COL","C","4.70","1.27",".83",".25",".00",".18",".68",".56",".05",".04",".27",".75","7.43","11.56","8.94","7007"
"Jed Lowrie","Athletics","OAK @ MIN","2B","4.76","1.13",".70",".30",".01",".12",".68",".59",".01",".00",".65",".88","7.49","11.67","8.77","4418"
"David Dahl","Rockies","STL @ COL","LF","4.14","1.12",".66",".22",".05",".19",".57",".66",".09",".05",".28",".95","7.41","11.55","8.86","13744"
"Andrew Benintendi","Red Sox","BOS @ TB","LF","4.81","1.16",".77",".25",".03",".12",".67",".54",".11",".06",".46",".93","7.41","11.51","8.82","17901"
"Phillip Ervin","Reds","CIN @ CHC","DH","4.39","1.09",".67",".23",".04",".14",".56",".60",".15",".08",".41","1.08","7.40","11.51","8.82","14738"
"Scott Schebler","Reds","CIN @ CHC","RF","4.82","1.12",".65",".24",".04",".19",".63",".51",".04",".03",".46","1.20","7.39","11.46","8.78","12225"
"Stephen Piscotty","Athletics","OAK @ MIN","RF","4.54","1.10",".64",".29",".01",".15",".61",".67",".03",".02",".49",".86","7.39","11.55","8.68","13367"
"Nicholas Castellanos","Tigers","CWS @ DET","RF","4.45","1.19",".72",".27",".06",".14",".56",".65",".02",".02",".41",".92","7.35","11.46","8.76","11737"
"Gleyber Torres","Yankees","NYY @ BAL","2B","4.45","1.07",".69",".19",".02",".17",".57",".68",".08",".06",".44",".97","7.36","11.50","8.71","16997"
"Tyler White","Astros","HOU @ LAA","DH","4.47","1.02",".61",".19",".01",".21",".60",".67",".03",".01",".51","1.00","7.39","11.54","8.65","15564"
"Justin Smoak","Blue Jays","PHI @ TOR","1B","4.35",".97",".51",".22",".01",".23",".63",".58",".01",".00",".57","1.13","7.42","11.55","8.64","9054"
"Ben Zobrist","Cubs","CIN @ CHC","RF","4.39","1.16",".73",".26",".03",".14",".61",".63",".02",".02",".48",".57","7.35","11.46","8.71","7435"
"Mike Trout","Angels","HOU @ LAA","CF","4.24",".92",".51",".16",".02",".23",".53",".52",".10",".04",".63","1.26","7.40","11.47","8.67","10155"
"Kendrys Morales","Blue Jays","PHI @ TOR","DH","4.26","1.04",".60",".19",".00",".24",".59",".67",".01",".01",".40",".95","7.31","11.42","8.61","8610"
"Max Muncy","Dodgers","SD @ LAD","1B","4.05",".90",".47",".19",".01",".23",".61",".64",".03",".01",".57","1.07","7.36","11.48","8.53","13301"
"Mike Moustakas","Brewers","PIT @ MIL","3B","4.34","1.06",".61",".22",".01",".22",".60",".68",".01",".01",".36",".64","7.28","11.38","8.59","4892"
"Willson Contreras","Cubs","CIN @ CHC","C","4.17","1.07",".64",".23",".03",".18",".58",".65",".03",".03",".45",".96","7.28","11.37","8.60","11609"
"Carlos Correa","Astros","HOU @ LAA","SS","4.69","1.08",".68",".21",".01",".18",".58",".66",".04",".02",".48","1.12","7.26","11.34","8.56","14162"
"Juan Soto","Nationals","WSH @ NYM","LF","4.44",".97",".61",".20",".02",".14",".57",".61",".05",".03",".75",".95","7.32","11.40","8.50","20123"
"Anthony Rendon","Nationals","WSH @ NYM","3B","4.55","1.14",".73",".28",".01",".12",".59",".65",".04",".02",".50",".74","7.25","11.31","8.56","12861"
"Neil Walker","Yankees","NYY @ BAL","1B","4.55","1.05",".70",".19",".01",".15",".61",".64",".02",".01",".64",".75","7.28","11.36","8.51","7539"
"Jose Peraza","Reds","CIN @ CHC","SS","4.71","1.32",".97",".22",".05",".08",".63",".42",".19",".10",".27",".55","7.14","11.05","8.78","13593"
"Gleyber Torres","Yankees","","2B","4.44","1.09",".71",".21",".02",".16",".57",".63",".09",".05",".42",".94","7.20","11.23","8.56","16997"
"Miguel Sano","Twins","OAK @ MIN","3B","4.33",".95",".49",".20",".01",".25",".58",".67",".01",".01",".44","1.51","7.24","11.31","8.45","12164"
"Ian Happ","Cubs","CIN @ CHC","CF","3.84",".90",".47",".16",".04",".24",".62",".57",".05",".03",".47","1.30","7.24","11.26","8.47","17919"
"Xander Bogaerts","Red Sox","BOS @ TB","SS","4.48","1.11",".70",".25",".02",".14",".56",".63",".05",".03",".46",".81","7.15","11.15","8.48","12161"
"Starling Marte","Pirates","PIT @ MIL","CF","4.63","1.11",".76",".18",".03",".14",".58",".45",".20",".10",".37",".94","7.12","11.02","8.60","9241"
"Scooter Gennett","Reds","CIN @ CHC","2B","4.60","1.25",".83",".23",".03",".16",".60",".61",".03",".02",".27","1.03","7.08","11.05","8.54","10339"
"Jeimer Candelario","Tigers","CWS @ DET","3B","4.66","1.05",".58",".28",".06",".13",".63",".48",".01",".01",".62",".97","7.19","11.15","8.44","13621"
"Freddie Freeman","Braves","ATL @ MIA","1B","4.55","1.18",".76",".26",".03",".13",".57",".52",".04",".03",".49",".75","7.12","11.06","8.51","5361"
"Ozzie Albies","Braves","ATL @ MIA","2B","4.66","1.21",".78",".26",".05",".11",".61",".47",".15",".07",".25",".67","7.07","10.95","8.59","16556"
"Carlos Santana","Phillies","PHI @ TOR","1B","4.55",".87",".49",".21",".01",".15",".60",".58",".02",".01",".83",".67","7.21","11.22","8.26","2396"
"DJ LeMahieu","Rockies","STL @ COL","2B","4.57","1.30",".94",".23",".03",".10",".69",".49",".07",".04",".31",".57","7.04","10.94","8.53","9874"
"Ryon Healy","Mariners","SEA @ ARI","1B","4.34","1.08",".63",".21",".01",".23",".53",".71",".01",".01",".28","1.14","7.07","11.06","8.39","15447"
"Brian Dozier","Dodgers","SD @ LAD","2B","4.16",".95",".55",".20",".01",".19",".60",".64",".07",".04",".44",".88","7.11","11.11","8.33","9810"
"Cedric Mullins II","Orioles","","OF","4.60","1.09",".69",".24",".04",".13",".56",".47",".14",".07",".43",".93","7.04","10.91","8.43","17929"
"Max Kepler","Twins","OAK @ MIN","RF","4.23",".98",".52",".24",".04",".19",".57",".60",".03",".02",".43",".73","7.07","11.01","8.31","12144"
"Jesus Aguilar","Brewers","PIT @ MIL","1B","4.23",".99",".56",".20",".01",".22",".56",".68",".01",".00",".41","1.07","7.06","11.04","8.28","11342"
"Andrew McCutchen","Giants","TEX @ SF","RF","4.60","1.17",".78",".26",".03",".10",".63",".41",".06",".03",".57",".68","7.05","10.90","8.41","9847"
"Marwin Gonzalez","Astros","HOU @ LAA","LF","4.58","1.07",".69",".21",".01",".16",".56",".65",".04",".03",".44","1.03","7.03","10.98","8.31","5497"
"Robinson Cano","Mariners","SEA @ ARI","2B","4.75","1.16",".77",".24",".01",".14",".65",".49",".01",".01",".51",".91","7.03","10.92","8.36","3269"
"Ryan Zimmerman","Nationals","WSH @ NYM","1B","4.35","1.04",".62",".20",".01",".20",".51",".74",".01",".01",".37",".93","7.01","10.99","8.28","4220"
"Cedric Mullins II","Orioles","NYY @ BAL","OF","4.58","1.10",".69",".23",".04",".14",".56",".46",".13",".07",".38",".94","6.98","10.81","8.39","17929"
"Cesar Hernandez","Phillies","PHI @ TOR","2B","4.89","1.07",".79",".18",".04",".07",".61",".39",".13",".07",".71",".99","7.01","10.84","8.32","10556"
"Adam Eaton","Nationals","WSH @ NYM","LF","4.86","1.18",".87",".20",".03",".09",".60",".38",".10",".06",".58",".90","6.94","10.73","8.35","11205"
"Michael Conforto","Mets","WSH @ NYM","CF","4.37",".98",".61",".18",".02",".17",".56",".52",".03",".01",".63","1.00","6.97","10.83","8.18","16376"
"Jason Heyward","Cubs","CIN @ CHC","RF","4.28","1.13",".74",".23",".04",".12",".57",".63",".05",".03",".36",".55","6.90","10.77","8.23","4940"
"Corey Dickerson","Pirates","PIT @ MIL","LF","4.74","1.22",".74",".27",".04",".17",".57",".46",".03",".03",".25",".92","6.87","10.66","8.34","10762"
"Ramon Laureano","Athletics","OAK @ MIN","LF","4.21","1.00",".66",".16",".02",".15",".54",".56",".14",".08",".42","1.20","6.91","10.75","8.23","17128"
"Neil Walker","Yankees","","1B","4.55","1.04",".69",".20",".01",".14",".58",".60",".02",".01",".57",".77","6.92","10.80","8.13","7539"
"Jason Kipnis","Indians","CLE @ KC","2B","4.37","1.05",".66",".24",".03",".12",".58",".60",".04",".02",".47",".61","6.90","10.77","8.15","9776"
"Jeff McNeil","Mets","WSH @ NYM","2b","4.47","1.13",".74",".21",".04",".14",".62",".46",".05",".04",".41",".59","6.87","10.66","8.23","15362"
"Melky Cabrera","Indians","CLE @ KC","RF","4.48","1.28",".89",".26",".03",".10",".58",".63",".02",".01",".27",".41","6.81","10.65","8.23","4022"
"Luke Voit","Yankees","NYY @ BAL","DH","4.33","1.06",".68",".22",".01",".15",".53",".61",".03",".02",".50",".85","6.89","10.74","8.13","14811"
"Lorenzo Cain","Brewers","PIT @ MIL","CF","4.44","1.21",".91",".21",".02",".08",".60",".39",".14",".07",".44",".72","6.82","10.55","8.27","9077"
"Asdrubal Cabrera","Phillies","PHI @ TOR","2B","4.45","1.04",".64",".25",".01",".14",".55",".65",".02",".01",".44",".84","6.86","10.72","8.07","4962"
"Devon Travis","Blue Jays","PHI @ TOR","2B","4.45","1.15",".74",".22",".03",".16",".62",".49",".07",".04",".22",".83","6.79","10.56","8.21","13862"
"Ryan LaMarre","White Sox","CWS @ DET","LF","4.69","1.21",".84",".23",".06",".08",".58",".45",".11",".08",".33","1.27","6.77","10.50","8.23","10700"
"Yasmani Grandal","Dodgers","SD @ LAD","C","3.93",".91",".49",".18",".01",".23",".54",".65",".02",".01",".43",".96","6.86","10.72","8.01","11368"
"Ian Kinsler","Red Sox","BOS @ TB","2B","4.38","1.00",".61",".22",".02",".16",".51",".62",".07",".05",".41",".57","6.80","10.61","8.04","6195"
"Niko Goodrum","Tigers","CWS @ DET","1B","4.14",".93",".52",".22",".06",".14",".51",".56",".10",".06",".46","1.00","6.80","10.59","8.03","12092"
"Greg Bird","Yankees","","1B","4.33",".88",".47",".21",".01",".18",".56",".60",".02",".01",".57",".89","6.84","10.66","7.92","14131"
"Jorge Polanco","Twins","OAK @ MIN","SS","4.45","1.08",".68",".23",".05",".12",".53",".56",".08",".05",".35",".80","6.73","10.48","8.06","13152"
"Joe Mauer","Twins","OAK @ MIN","1B","4.66","1.20",".81",".28",".02",".10",".62",".42",".01",".01",".47",".64","6.72","10.41","8.05","1857"
"Gregory Polanco","Pirates","PIT @ MIL","RF","4.52",".92",".50",".24",".03",".16",".53",".50",".07",".04",".53","1.06","6.75","10.48","7.92","12907"
"Joey Wendle","Rays","BOS @ TB","2B","4.61","1.22",".80",".24",".07",".11",".53",".45",".07",".05",".26",".94","6.63","10.27","8.10","13853"
"Jonathan Villar","Orioles","","2B","4.50","1.03",".74",".18",".02",".09",".52",".42",".22",".11",".44","1.33","6.66","10.31","8.02","10071"
"Jose Rondon","White Sox","CWS @ DET","2B","4.38","1.08",".66",".21",".05",".16",".54",".57",".07",".05",".18",".99","6.63","10.33","7.99","14140"
"Travis Shaw","Brewers","PIT @ MIL","3B","4.13",".96",".55",".21",".01",".19",".54",".59",".02",".02",".43",".80","6.70","10.45","7.87","11982"
"Yoan Moncada","White Sox","CWS @ DET","2B","4.26","1.02",".63",".18",".06",".15",".52",".50",".10",".06",".36","1.34","6.65","10.33","7.97","17232"
"Jonathan Villar","Orioles","NYY @ BAL","2B","4.47","1.05",".75",".19",".01",".10",".51",".42",".21",".10",".39","1.34","6.63","10.25","8.01","10071"
"Ian Desmond","Rockies","STL @ COL","1B","4.04",".98",".61",".17",".04",".16",".49",".59",".09",".05",".34",".95","6.63","10.33","7.90","6885"
"Jake Bauers","Rays","BOS @ TB","LF","4.39",".92",".55",".22",".02",".14",".50",".52",".09",".06",".54","1.15","6.68","10.38","7.85","15194"
"Jose Iglesias","Tigers","CWS @ DET","SS","4.55","1.19",".84",".28",".03",".05",".61",".47",".12",".07",".31",".41","6.59","10.25","7.98","10231"
"Harrison Bader","Cardinals","STL @ COL","RF","4.17","1.05",".67",".19",".03",".16",".48",".57",".09",".06",".29","1.26","6.57","10.23","7.89","18030"
"Brandon Belt","Giants","TEX @ SF","1B","4.49","1.12",".74",".25",".03",".09",".60",".45",".02",".02",".49",".75","6.60","10.25","7.87","10264"
"Curt Casali","Reds","CIN @ CHC","C","4.17","1.01",".64",".20",".00",".16",".50",".61",".02",".01",".45",".88","6.61","10.32","7.80","12510"
"Maikel Franco","Phillies","PHI @ TOR","3B","4.34","1.01",".61",".20",".01",".19",".54",".66",".01",".01",".27",".63","6.56","10.28","7.78","12179"
"Chad Pinder","Athletics","OAK @ MIN","LF","4.33",".96",".58",".20",".01",".16",".55",".56",".04",".03",".45","1.16","6.59","10.27","7.75","15191"
"Adam Jones","Orioles","NYY @ BAL","CF","4.36","1.16",".78",".21",".00",".16",".50",".58",".01",".01",".28",".77","6.50","10.13","7.83","6368"
"Tommy Pham","Rays","BOS @ TB","CF","4.29",".93",".61",".15",".02",".15",".49",".55",".11",".05",".46","1.25","6.54","10.17","7.74","2967"
"Austin Slater","Giants","TEX @ SF","LF","4.18","1.16",".82",".25",".03",".06",".48",".51",".07",".04",".48",".76","6.47","10.05","7.77","16153"
"Yasiel Puig","Dodgers","SD @ LAD","RF","3.81",".96",".57",".20",".01",".18",".48",".58",".07",".04",".32",".71","6.48","10.11","7.71","14225"
"Yan Gomes","Indians","CLE @ KC","C","4.25","1.05",".68",".22",".01",".14",".56",".61",".01",".01",".33",".83","6.47","10.13","7.69","9627"
"Jim Adduci","Tigers","CWS @ DET","OF","4.25","1.08",".70",".24",".05",".09",".50",".54",".08",".05",".32",".89","6.45","10.05","7.76","6448"
"Odubel Herrera","Phillies","PHI @ TOR","CF","4.24","1.05",".68",".21",".03",".13",".51",".52",".07",".04",".37",".88","6.44","10.03","7.72","11476"
"Kyle Seager","Mariners","SEA @ ARI","3B","4.44",".93",".55",".22",".02",".15",".51",".62",".02",".01",".44","1.10","6.48","10.13","7.60","9785"
"Jake Cave","Twins","OAK @ MIN","CF","4.02",".98",".60",".18",".06",".16",".52",".55",".04",".03",".33","1.15","6.44","10.04","7.68","14477"
"Wilmer Flores","Mets","WSH @ NYM","1B","4.27","1.10",".72",".23",".00",".14",".51",".62",".01",".01",".30",".46","6.42","10.04","7.67","5827"
"Lourdes Gurriel","Blue Jays","PHI @ TOR","2B","4.04","1.09",".71",".19",".02",".16",".50",".57",".07",".05",".17",".91","6.38","9.96","7.73","19238"
"Ryan Braun","Brewers","PIT @ MIL","1B","4.02",".99",".59",".23",".02",".16",".47",".54",".09",".05",".28",".77","6.41","9.99","7.67","3410"
"Whit Merrifield","Royals","CLE @ KC","2B","4.44","1.19",".81",".26",".04",".08",".48",".36",".17",".08",".23",".88","6.36","9.81","7.84","11281"
"Mike Zunino","Mariners","SEA @ ARI","C","4.11",".75",".35",".16",".00",".23",".49",".62",".01",".01",".50","1.66","6.49","10.14","7.49","13265"
"Ji-Man Choi","Rays","BOS @ TB","1B","4.19",".90",".54",".19",".01",".16",".50",".55",".03",".02",".51","1.18","6.41","9.99","7.51","5452"
"Eduardo Nunez","Red Sox","BOS @ TB","DH","4.27","1.13",".78",".23",".02",".10",".47",".55",".12",".06",".18",".56","6.28","9.78","7.64","6848"
"Todd Frazier","Mets","WSH @ NYM","3B","4.16",".84",".51",".16",".01",".17",".50",".56",".05",".03",".51",".85","6.38","9.95","7.45","785"
"Nick Ahmed","Diamondbacks","SEA @ ARI","SS","4.07",".97",".54",".23",".05",".15",".47",".57",".05",".03",".27",".78","6.31","9.85","7.53","12147"
"Josh Reddick","Astros","HOU @ LAA","RF","4.24","1.04",".70",".19",".02",".13",".51",".52",".04",".02",".39",".68","6.31","9.83","7.54","3892"
"Johan Camargo","Braves","ATL @ MIA","3B","4.35","1.05",".67",".25",".03",".11",".50",".56",".02",".01",".36",".77","6.31","9.85","7.53","14950"
"Elvis Andrus","Rangers","TEX @ SF","SS","4.46","1.23",".86",".28",".04",".05",".45",".45",".11",".06",".24",".55","6.22","9.64","7.65","8709"
"Trey Mancini","Orioles","NYY @ BAL","LF","4.26","1.02",".68",".17",".02",".16",".47",".57",".01",".01",".38","1.08","6.27","9.78","7.48","15149"
"Kolten Wong","Cardinals","STL @ COL","2B","4.27","1.03",".67",".21",".04",".10",".50",".48",".06",".03",".40",".74","6.27","9.75","7.51","12532"
"Adam Jones","Orioles","","CF","4.29","1.14",".78",".22",".01",".13",".48",".58",".01",".01",".28",".77","6.23","9.74","7.52","6368"
"Roman Quinn","Phillies","PHI @ TOR","RF","4.01",".97",".66",".18",".05",".08",".46",".45",".18",".11",".37",".78","6.26","9.70","7.55","13546"
"Kevin Pillar","Blue Jays","PHI @ TOR","CF","4.15","1.07",".66",".28",".02",".11",".49",".52",".09",".05",".21",".77","6.21","9.67","7.50","12434"
"Yairo Munoz","Cardinals","STL @ COL","3B","4.05","1.07",".71",".20",".02",".14",".46",".53",".09",".05",".22",".93","6.19","9.64","7.50","16313"
"Cameron Maybin","Mariners","SEA @ ARI","RF","4.22",".88",".59",".18",".03",".09",".43",".41",".16",".08",".60","1.04","6.27","9.70","7.43","5223"
"Francisco Cervelli","Pirates","PIT @ MIL","C","4.41",".84",".56",".15",".02",".11",".51",".46",".03",".02",".80","1.06","6.31","9.79","7.29","5275"
"Nick Hundley","Giants","TEX @ SF","C","4.29","1.05",".68",".25",".02",".10",".50",".59",".02",".01",".34",".84","6.20","9.69","7.38","3376"
"Evan Longoria","Giants","TEX @ SF","3B","4.40","1.12",".76",".25",".02",".09",".51",".54",".02",".02",".30",".57","6.16","9.62","7.42","9368"
"Victor Martinez","Tigers","CWS @ DET","DH","4.35","1.07",".77",".20",".00",".10",".50",".59",".01",".00",".39",".39","6.14","9.60","7.32","393"
"Tucker Barnhart","Reds","CIN @ CHC","C","4.28","1.03",".68",".24",".02",".10",".48",".52",".02",".01",".43",".77","6.14","9.57","7.31","10200"
"Adam Duvall","Braves","ATL @ MIA","LF","4.24",".85",".45",".22",".03",".16",".47",".56",".03",".02",".38",".99","6.14","9.58","7.20","10950"
"Yulieski Gurriel","Astros","HOU @ LAA","1B","4.36","1.13",".76",".25",".01",".11",".49",".56",".02",".02",".20",".50","6.05","9.46","7.32","19198"
"Shin-Soo Choo","Rangers","TEX @ SF","DH","4.68","1.07",".77",".20",".01",".09",".51",".32",".06",".04",".57","1.05","6.12","9.44","7.34","3174"
"Jay Bruce","Mets","WSH @ NYM","RF","4.05",".90",".51",".20",".02",".16",".46",".54",".02",".02",".39",".81","6.11","9.52","7.21","9892"
