,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,245.0,560.0,614.0,120.0,80.0,23.0,5.0,12.0,45.0,53.0,47.0,0.0,182.0,1.0,1.0,5.0,7.0,7.0,5.0,0.214,7.7,29.6,0.26,0.276,0.338,0.613,0.123,0.294,48.0,-20.4,0.273,67.0
2,Total,vs L as R,131.0,207.0,232.0,44.0,31.0,11.0,2.0,0.0,7.0,20.0,16.0,1.0,50.0,1.0,2.0,6.0,6.0,4.0,1.0,0.213,6.9,21.6,0.32,0.27,0.285,0.555,0.072,0.277,14.0,-12.2,0.247,48.0
3,Total,vs R as R,49.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.143,0.0,14.3,0.0,0.143,0.143,0.286,0.0,0.167,0.0,-1.0,0.125,-24.0
4,Total,vs L,135.0,207.0,232.0,44.0,31.0,11.0,2.0,0.0,20.0,20.0,16.0,1.0,50.0,1.0,2.0,6.0,6.0,4.0,2.0,0.213,6.9,21.6,0.32,0.27,0.285,0.555,0.072,0.277,14.0,-12.2,0.247,48.0
5,Total,vs R,252.0,567.0,621.0,121.0,81.0,23.0,5.0,12.0,74.0,53.0,47.0,0.0,183.0,1.0,1.0,5.0,7.0,22.0,7.0,0.213,7.6,29.5,0.26,0.274,0.335,0.609,0.122,0.292,48.0,-21.4,0.271,66.0
