,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,120.0,385.0,415.0,96.0,61.0,20.0,3.0,12.0,53.0,35.0,22.0,1.0,116.0,6.0,1.0,1.0,5.0,9.0,1.0,0.249,5.3,28.0,0.19,0.3,0.41,0.71,0.161,0.326,45.0,-4.5,0.305,88.0
1,Total,Away,126.0,403.0,443.0,100.0,65.0,13.0,5.0,17.0,50.0,49.0,27.0,0.0,109.0,8.0,4.0,1.0,3.0,3.0,4.0,0.248,6.1,24.6,0.25,0.305,0.432,0.737,0.184,0.295,52.0,-0.7,0.316,97.0
