,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,152.0,488.0,534.0,144.0,78.0,45.0,2.0,19.0,60.0,76.0,37.0,0.0,113.0,6.0,3.0,0.0,11.0,2.0,0.0,0.295,6.9,21.2,0.33,0.35,0.512,0.862,0.217,0.348,85.0,20.9,0.366,117.0
1,Total,Away,162.0,551.0,590.0,130.0,86.0,30.0,1.0,13.0,48.0,58.0,31.0,3.0,118.0,5.0,3.0,0.0,22.0,0.0,2.0,0.236,5.3,20.0,0.26,0.281,0.365,0.646,0.129,0.277,50.0,-19.9,0.278,69.0
