,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,7.0,20.0,24.0,8.0,5.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,8.3,12.5,0.67,0.458,0.65,1.108,0.25,0.412,6.0,2.8,0.459,197.0
1,Total,Home vs R,4.0,13.0,15.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.231,6.7,6.7,1.0,0.333,0.462,0.795,0.231,0.25,2.0,0.3,0.343,115.0
