,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,50.0,0.33,0.167,0.0,0.167,0.0,0.0,0.0,-1.0,0.115,-41.0
1,Total,vs R as L,15.0,37.0,41.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.108,7.3,43.9,0.17,0.171,0.135,0.306,0.027,0.2,-1.0,-5.7,0.145,-20.0
2,Total,vs L as R,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,50.0,0.33,0.167,0.0,0.167,0.0,0.0,0.0,-1.0,0.115,-41.0
5,Total,vs R,15.0,37.0,41.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.108,7.3,43.9,0.17,0.171,0.135,0.306,0.027,0.2,-1.0,-5.7,0.145,-20.0
