,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,139.0,510.0,561.0,140.0,88.0,24.0,3.0,25.0,67.0,71.0,41.0,1.0,127.0,7.0,3.0,0.0,13.0,0.0,0.0,0.275,7.3,22.6,0.32,0.335,0.48,0.816,0.206,0.319,80.0,13.5,0.347,116.0
1,Total,Away,139.0,521.0,562.0,139.0,92.0,23.0,2.0,22.0,60.0,60.0,32.0,0.0,139.0,4.0,5.0,0.0,12.0,1.0,1.0,0.267,5.7,24.7,0.23,0.311,0.445,0.757,0.179,0.321,69.0,2.3,0.323,101.0
