,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,1190.0,4456.0,4911.0,1309.0,851.0,239.0,9.0,210.0,656.0,730.0,361.0,46.0,672.0,42.0,50.0,2.0,124.0,39.0,12.0,0.294,7.4,13.7,0.54,0.349,0.493,0.842,0.199,0.303,725.0,147.1,0.36,122.0
1,Total,Away,1216.0,4804.0,5203.0,1369.0,846.0,301.0,18.0,204.0,621.0,724.0,322.0,51.0,741.0,38.0,38.0,1.0,122.0,36.0,13.0,0.285,6.2,14.2,0.43,0.332,0.483,0.815,0.198,0.299,721.0,108.3,0.348,114.0
