,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,965.0,3495.0,3935.0,970.0,628.0,206.0,7.0,129.0,444.0,533.0,394.0,73.0,671.0,17.0,26.0,2.0,107.0,2.0,3.0,0.278,10.0,17.1,0.59,0.351,0.451,0.802,0.174,0.309,534.0,75.3,0.345,121.0
1,Total,Away,953.0,3643.0,4110.0,1080.0,656.0,231.0,5.0,188.0,553.0,669.0,388.0,85.0,729.0,28.0,47.0,2.0,100.0,4.0,4.0,0.296,9.4,17.7,0.53,0.364,0.517,0.882,0.221,0.322,652.0,173.4,0.373,131.0
