,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,6.0,9.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111,18.2,36.4,0.5,0.273,0.111,0.384,0.0,0.2,0.0,-1.0,0.205,28.0
1,Total,Away,12.0,29.0,34.0,9.0,5.0,2.0,0.0,2.0,6.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,14.7,29.4,0.5,0.412,0.586,0.998,0.276,0.412,7.0,3.0,0.423,167.0
