,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,516.0,1809.0,2040.0,441.0,252.0,90.0,3.0,96.0,257.0,277.0,192.0,7.0,437.0,16.0,21.0,2.0,34.0,39.0,10.0,0.244,9.4,21.4,0.44,0.318,0.456,0.775,0.212,0.266,262.0,29.2,0.334,109.0
1,Total,Away,507.0,1860.0,2095.0,454.0,262.0,88.0,9.0,95.0,257.0,273.0,178.0,4.0,465.0,40.0,15.0,2.0,50.0,31.0,22.0,0.244,8.5,22.2,0.38,0.321,0.454,0.775,0.21,0.273,273.0,34.2,0.335,110.0
