,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,60.0,153.0,180.0,35.0,24.0,6.0,2.0,3.0,22.0,13.0,25.0,2.0,57.0,0.0,2.0,0.0,3.0,0.0,0.0,0.229,13.9,31.7,0.44,0.333,0.353,0.686,0.124,0.337,19.0,-2.5,0.301,84.0
1,Total,Away,65.0,180.0,209.0,44.0,31.0,8.0,1.0,4.0,23.0,15.0,26.0,3.0,62.0,2.0,1.0,0.0,3.0,2.0,0.0,0.244,12.4,29.7,0.42,0.344,0.367,0.711,0.122,0.348,24.0,-1.2,0.311,90.0
