,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,215.0,701.0,765.0,158.0,103.0,31.0,8.0,16.0,88.0,68.0,47.0,5.0,144.0,5.0,6.0,6.0,19.0,13.0,11.0,0.225,6.1,18.8,0.33,0.277,0.361,0.638,0.136,0.26,63.0,-25.7,0.275,61.0
1,Total,Away,200.0,666.0,718.0,159.0,104.0,31.0,4.0,20.0,75.0,70.0,42.0,3.0,135.0,3.0,3.0,4.0,13.0,3.0,5.0,0.239,5.8,18.8,0.31,0.286,0.387,0.673,0.149,0.27,68.0,-14.9,0.29,78.0
