,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,282.0,910.0,1075.0,225.0,148.0,34.0,4.0,39.0,150.0,124.0,149.0,2.0,197.0,4.0,9.0,3.0,6.0,29.0,15.0,0.247,13.9,18.3,0.76,0.353,0.422,0.775,0.175,0.272,145.0,20.6,0.339,111.0
1,Total,Away,271.0,931.0,1051.0,208.0,134.0,43.0,5.0,26.0,115.0,100.0,98.0,2.0,235.0,6.0,9.0,7.0,18.0,20.0,5.0,0.223,9.3,22.4,0.42,0.299,0.364,0.663,0.141,0.268,101.0,-20.0,0.291,81.0
