,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,214.0,671.0,773.0,157.0,88.0,38.0,0.0,31.0,99.0,94.0,70.0,1.0,200.0,21.0,7.0,4.0,16.0,0.0,2.0,0.234,9.1,25.9,0.35,0.322,0.429,0.752,0.195,0.282,97.0,8.2,0.327,98.0
1,Total,Away,212.0,672.0,775.0,155.0,81.0,36.0,3.0,35.0,87.0,101.0,73.0,0.0,202.0,19.0,4.0,7.0,8.0,3.0,0.0,0.231,9.4,26.1,0.36,0.322,0.449,0.771,0.219,0.273,101.0,12.2,0.335,111.0
