,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,5.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,16.7,16.7,1.0,0.5,0.6,1.1,0.2,0.5,1.0,0.8,0.469,197.0
1,Total,Away,7.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.2,33.3,0.67,0.222,0.0,0.222,0.0,0.0,0.0,-2.5,0.154,-15.0
