,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,680.0,2280.0,2523.0,588.0,369.0,112.0,26.0,81.0,337.0,288.0,150.0,6.0,592.0,54.0,17.0,22.0,34.0,138.0,31.0,0.258,5.9,23.5,0.25,0.317,0.436,0.753,0.179,0.312,306.0,15.2,0.327,101.0
1,Total,Away,670.0,2329.0,2573.0,582.0,386.0,121.0,15.0,60.0,325.0,247.0,160.0,3.0,626.0,54.0,9.0,21.0,39.0,125.0,42.0,0.25,6.2,24.3,0.26,0.312,0.392,0.704,0.142,0.316,279.0,-17.3,0.31,92.0
