,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,325.0,1259.0,1369.0,382.0,302.0,56.0,12.0,12.0,180.0,97.0,85.0,4.0,141.0,6.0,8.0,11.0,17.0,39.0,18.0,0.303,6.2,10.3,0.6,0.348,0.396,0.744,0.092,0.332,168.0,9.0,0.325,99.0
1,Total,Away,336.0,1363.0,1480.0,374.0,281.0,61.0,11.0,21.0,187.0,114.0,99.0,5.0,202.0,7.0,6.0,5.0,15.0,63.0,21.0,0.274,6.7,13.6,0.49,0.325,0.382,0.707,0.107,0.308,163.0,-8.4,0.309,91.0
