,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,35.0,78.0,82.0,18.0,14.0,3.0,1.0,0.0,9.0,2.0,3.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.231,3.7,14.6,0.25,0.268,0.295,0.563,0.064,0.273,5.0,-4.8,0.244,18.0
1,Total,Away,25.0,58.0,61.0,15.0,12.0,1.0,0.0,2.0,5.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.9,16.4,0.3,0.295,0.379,0.674,0.121,0.283,6.0,-1.1,0.294,81.0
