,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,127.0,448.0,497.0,119.0,76.0,24.0,8.0,11.0,48.0,45.0,39.0,2.0,87.0,2.0,7.0,1.0,5.0,16.0,7.0,0.266,7.8,17.5,0.45,0.323,0.429,0.751,0.163,0.303,60.0,0.7,0.32,105.0
1,Total,Away,121.0,479.0,507.0,120.0,84.0,22.0,5.0,9.0,54.0,40.0,22.0,1.0,102.0,2.0,3.0,1.0,8.0,13.0,9.0,0.251,4.3,20.1,0.22,0.285,0.374,0.658,0.123,0.299,45.0,-15.1,0.283,72.0
