,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,25.0,36.0,47.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.111,19.1,34.0,0.56,0.304,0.167,0.471,0.056,0.2,3.0,-2.9,0.243,46.0
1,Total,vs R as L,53.0,127.0,152.0,29.0,18.0,7.0,2.0,2.0,13.0,13.0,19.0,0.0,39.0,3.0,1.0,1.0,3.0,3.0,0.0,0.228,12.5,25.7,0.49,0.34,0.362,0.702,0.134,0.31,18.0,-0.5,0.313,92.0
2,Total,vs L as R,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,26.0,36.0,47.0,4.0,2.0,2.0,0.0,0.0,5.0,1.0,9.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.111,19.1,34.0,0.56,0.304,0.167,0.471,0.056,0.2,3.0,-2.9,0.243,46.0
5,Total,vs R,53.0,127.0,152.0,29.0,18.0,7.0,2.0,2.0,17.0,13.0,19.0,0.0,39.0,3.0,1.0,1.0,3.0,3.0,0.0,0.228,12.5,25.7,0.49,0.34,0.362,0.702,0.134,0.31,18.0,-0.5,0.313,92.0
