,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,21.0,71.0,75.0,16.0,10.0,2.0,0.0,4.0,10.0,13.0,3.0,0.0,30.0,1.0,0.0,0.0,2.0,0.0,0.0,0.225,4.0,40.0,0.1,0.267,0.423,0.689,0.197,0.324,7.0,-1.5,0.295,83.0
1,Total,Home vs L,11.0,20.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,9.1,59.1,0.15,0.136,0.05,0.186,0.0,0.143,-1.0,-3.9,0.103,-45.0
