,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,21.0,63.0,68.0,12.0,6.0,4.0,0.0,2.0,7.0,3.0,4.0,0.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,0.19,5.9,27.9,0.21,0.235,0.349,0.585,0.159,0.233,4.0,-3.8,0.249,58.0
1,Total,Away,30.0,84.0,93.0,17.0,12.0,2.0,0.0,3.0,10.0,9.0,8.0,0.0,24.0,1.0,0.0,0.0,5.0,0.0,0.0,0.202,8.6,25.8,0.33,0.28,0.333,0.613,0.131,0.246,8.0,-3.5,0.272,67.0
