,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,324.0,1117.0,1219.0,326.0,181.0,77.0,20.0,48.0,170.0,149.0,87.0,16.0,250.0,7.0,6.0,1.0,21.0,10.0,7.0,0.292,7.1,20.5,0.35,0.345,0.526,0.871,0.234,0.337,189.0,48.1,0.367,123.0
1,Total,Away,353.0,1266.0,1339.0,348.0,213.0,76.0,6.0,53.0,160.0,153.0,61.0,5.0,299.0,3.0,8.0,0.0,25.0,11.0,11.0,0.275,4.6,22.3,0.2,0.308,0.47,0.778,0.195,0.32,171.0,16.4,0.331,107.0
