,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,107.0,194.0,211.0,44.0,20.0,9.0,2.0,13.0,28.0,27.0,16.0,0.0,70.0,0.0,1.0,0.0,3.0,1.0,0.0,0.227,7.6,33.2,0.23,0.284,0.495,0.779,0.268,0.277,27.0,1.9,0.328,106.0
3,Total,vs R as R,151.0,406.0,447.0,101.0,49.0,30.0,5.0,17.0,40.0,50.0,34.0,1.0,135.0,3.0,4.0,0.0,15.0,1.0,3.0,0.249,7.6,30.2,0.25,0.309,0.473,0.782,0.224,0.326,58.0,5.1,0.33,107.0
4,Total,vs L,108.0,194.0,211.0,44.0,20.0,9.0,2.0,13.0,29.0,27.0,16.0,0.0,70.0,0.0,1.0,0.0,3.0,1.0,1.0,0.227,7.6,33.2,0.23,0.284,0.495,0.779,0.268,0.277,27.0,1.9,0.328,106.0
5,Total,vs R,152.0,406.0,447.0,101.0,49.0,30.0,5.0,17.0,58.0,50.0,34.0,1.0,135.0,3.0,4.0,0.0,15.0,2.0,6.0,0.249,7.6,30.2,0.25,0.309,0.473,0.782,0.224,0.326,58.0,5.1,0.33,107.0
