,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,54.0,157.0,176.0,37.0,23.0,9.0,1.0,4.0,22.0,13.0,18.0,1.0,39.0,0.0,0.0,1.0,6.0,0.0,0.0,0.236,10.2,22.2,0.46,0.314,0.382,0.696,0.146,0.289,19.0,-1.8,0.304,85.0
1,Total,Away,49.0,151.0,168.0,40.0,26.0,7.0,4.0,3.0,14.0,22.0,14.0,1.0,42.0,2.0,1.0,0.0,2.0,0.0,0.0,0.265,8.3,25.0,0.33,0.333,0.424,0.757,0.159,0.346,21.0,1.2,0.325,105.0
