,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,125.0,382.0,416.0,76.0,48.0,13.0,0.0,15.0,36.0,51.0,26.0,4.0,120.0,2.0,4.0,2.0,14.0,6.0,1.0,0.199,6.3,28.8,0.22,0.251,0.351,0.602,0.152,0.243,28.0,-21.2,0.256,63.0
1,Total,Away,127.0,401.0,433.0,88.0,55.0,16.0,0.0,17.0,38.0,44.0,22.0,3.0,122.0,4.0,4.0,2.0,4.0,1.0,1.0,0.219,5.1,28.2,0.18,0.265,0.387,0.651,0.167,0.267,37.0,-14.7,0.276,67.0
