,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,50.0,119.0,136.0,30.0,21.0,5.0,1.0,3.0,14.0,10.0,12.0,0.0,31.0,2.0,0.0,3.0,0.0,3.0,0.0,0.252,8.8,22.8,0.39,0.331,0.387,0.717,0.134,0.318,16.0,0.5,0.322,98.0
1,Total,Away,52.0,150.0,168.0,28.0,17.0,8.0,0.0,3.0,15.0,11.0,14.0,0.0,41.0,3.0,0.0,1.0,5.0,4.0,0.0,0.187,8.3,24.4,0.34,0.269,0.3,0.569,0.113,0.236,12.0,-7.1,0.26,60.0
