,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,182.0,329.0,396.0,81.0,64.0,15.0,0.0,2.0,35.0,27.0,44.0,2.0,77.0,13.0,4.0,6.0,7.0,2.0,2.0,0.246,11.1,19.4,0.57,0.354,0.31,0.664,0.064,0.311,42.0,-4.9,0.302,90.0
1,Total,Away,191.0,376.0,440.0,95.0,68.0,17.0,2.0,8.0,48.0,28.0,58.0,3.0,88.0,5.0,0.0,1.0,7.0,3.0,1.0,0.253,13.2,20.0,0.66,0.36,0.372,0.732,0.12,0.311,55.0,2.7,0.325,100.0
