,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,88.0,223.0,245.0,45.0,38.0,6.0,0.0,1.0,25.0,12.0,15.0,3.0,58.0,2.0,0.0,5.0,6.0,4.0,1.0,0.202,6.1,23.7,0.26,0.258,0.242,0.5,0.04,0.268,10.0,-18.3,0.223,37.0
1,Total,Away,86.0,236.0,255.0,58.0,46.0,6.0,2.0,4.0,25.0,20.0,14.0,1.0,52.0,1.0,1.0,3.0,7.0,6.0,2.0,0.246,5.5,20.4,0.27,0.29,0.339,0.629,0.093,0.298,21.0,-8.2,0.275,69.0
