,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,811.0,3056.0,3392.0,903.0,569.0,194.0,11.0,129.0,455.0,511.0,289.0,16.0,550.0,11.0,35.0,0.0,106.0,24.0,9.0,0.295,8.5,16.2,0.53,0.355,0.493,0.848,0.197,0.321,515.0,116.4,0.364,125.0
1,Total,Away,801.0,3098.0,3463.0,818.0,481.0,192.0,11.0,134.0,451.0,465.0,315.0,26.0,707.0,20.0,29.0,1.0,90.0,19.0,6.0,0.264,9.1,20.4,0.45,0.333,0.463,0.796,0.199,0.299,464.0,57.2,0.342,110.0
