,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,73.0,202.0,219.0,49.0,39.0,6.0,2.0,2.0,18.0,16.0,8.0,1.0,37.0,4.0,2.0,3.0,4.0,8.0,0.0,0.243,3.7,16.9,0.22,0.282,0.322,0.604,0.079,0.285,16.0,-9.4,0.264,60.0
2,Total,vs L as R,33.0,46.0,49.0,11.0,9.0,1.0,0.0,1.0,3.0,5.0,2.0,0.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.239,4.1,34.7,0.12,0.271,0.326,0.597,0.087,0.357,4.0,-2.3,0.261,56.0
3,Total,vs R as R,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,33.0,46.0,49.0,11.0,9.0,1.0,0.0,1.0,4.0,5.0,2.0,0.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.239,4.1,34.7,0.12,0.271,0.326,0.597,0.087,0.357,4.0,-2.3,0.261,56.0
5,Total,vs R,74.0,202.0,219.0,49.0,39.0,6.0,2.0,2.0,30.0,16.0,8.0,1.0,37.0,4.0,2.0,3.0,4.0,13.0,1.0,0.243,3.7,16.9,0.22,0.282,0.322,0.604,0.079,0.285,16.0,-9.4,0.264,60.0
