,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,116.0,269.0,311.0,67.0,47.0,11.0,3.0,6.0,27.0,23.0,39.0,4.0,95.0,0.0,3.0,0.0,5.0,1.0,0.0,0.249,12.5,30.5,0.41,0.341,0.379,0.72,0.13,0.357,36.0,-1.5,0.312,91.0
2,Total,vs L as R,57.0,64.0,78.0,12.0,8.0,3.0,0.0,1.0,6.0,5.0,12.0,1.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.188,15.4,30.8,0.5,0.333,0.281,0.615,0.094,0.282,7.0,-2.3,0.283,72.0
3,Total,vs R as R,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,58.0,64.0,78.0,12.0,8.0,3.0,0.0,1.0,9.0,5.0,12.0,1.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.188,15.4,30.8,0.5,0.333,0.281,0.615,0.094,0.282,7.0,-2.3,0.283,72.0
5,Total,vs R,116.0,269.0,311.0,67.0,47.0,11.0,3.0,6.0,36.0,23.0,39.0,4.0,95.0,0.0,3.0,0.0,5.0,2.0,0.0,0.249,12.5,30.5,0.41,0.341,0.379,0.72,0.13,0.357,36.0,-1.5,0.312,91.0
