,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,905.0,3159.0,3480.0,894.0,665.0,168.0,3.0,58.0,311.0,403.0,248.0,32.0,308.0,20.0,28.0,25.0,120.0,29.0,21.0,0.283,7.1,8.9,0.81,0.336,0.393,0.729,0.11,0.296,399.0,-7.9,0.318,100.0
1,Total,Away,912.0,3318.0,3641.0,941.0,667.0,186.0,4.0,84.0,337.0,439.0,230.0,17.0,407.0,39.0,37.0,17.0,118.0,31.0,15.0,0.284,6.3,11.2,0.57,0.334,0.418,0.752,0.134,0.299,444.0,18.4,0.327,101.0
