,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,151.0,323.0,352.0,67.0,58.0,6.0,1.0,2.0,14.0,19.0,21.0,3.0,80.0,2.0,1.0,5.0,8.0,2.0,2.0,0.207,6.0,22.7,0.26,0.259,0.251,0.51,0.043,0.269,15.0,-24.9,0.227,37.0
2,Total,vs L as R,71.0,136.0,148.0,36.0,26.0,6.0,1.0,3.0,10.0,13.0,8.0,1.0,30.0,1.0,0.0,3.0,5.0,1.0,0.0,0.265,5.4,20.3,0.27,0.31,0.39,0.7,0.125,0.32,16.0,-1.6,0.303,90.0
3,Total,vs R as R,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,73.0,136.0,148.0,36.0,26.0,6.0,1.0,3.0,16.0,13.0,8.0,1.0,30.0,1.0,0.0,3.0,5.0,5.0,0.0,0.265,5.4,20.3,0.27,0.31,0.39,0.7,0.125,0.32,16.0,-1.6,0.303,90.0
5,Total,vs R,153.0,323.0,352.0,67.0,58.0,6.0,1.0,2.0,34.0,19.0,21.0,3.0,80.0,2.0,1.0,5.0,8.0,5.0,3.0,0.207,6.0,22.7,0.26,0.259,0.251,0.51,0.043,0.269,15.0,-24.9,0.227,37.0
