,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,66.0,191.0,213.0,47.0,34.0,11.0,1.0,1.0,24.0,10.0,19.0,1.0,61.0,2.0,1.0,0.0,2.0,7.0,2.0,0.246,8.9,28.6,0.31,0.319,0.33,0.649,0.084,0.354,20.0,-5.2,0.288,81.0
1,Total,Away,66.0,180.0,200.0,52.0,33.0,7.0,1.0,11.0,35.0,27.0,11.0,3.0,55.0,6.0,2.0,1.0,0.0,7.0,2.0,0.289,5.5,27.5,0.2,0.347,0.522,0.869,0.233,0.353,31.0,7.8,0.364,127.0
