,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,74.0,210.0,227.0,49.0,38.0,8.0,0.0,3.0,19.0,18.0,16.0,1.0,37.0,0.0,1.0,0.0,7.0,0.0,1.0,0.233,7.0,16.3,0.43,0.286,0.314,0.601,0.081,0.269,17.0,-10.2,0.264,63.0
1,Total,Away,66.0,215.0,231.0,59.0,34.0,18.0,0.0,7.0,30.0,31.0,13.0,0.0,35.0,1.0,2.0,0.0,5.0,1.0,0.0,0.274,5.6,15.2,0.37,0.316,0.456,0.772,0.181,0.297,30.0,2.1,0.329,103.0
