,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,490.0,1888.0,2158.0,473.0,260.0,117.0,14.0,82.0,323.0,257.0,222.0,11.0,388.0,27.0,16.0,4.0,36.0,49.0,10.0,0.251,10.3,18.0,0.57,0.335,0.458,0.793,0.207,0.273,293.0,46.0,0.341,112.0
1,Total,Away,486.0,1944.0,2184.0,476.0,289.0,91.0,7.0,89.0,282.0,249.0,199.0,5.0,459.0,15.0,18.0,8.0,39.0,52.0,22.0,0.245,9.1,21.0,0.43,0.317,0.436,0.753,0.191,0.274,269.0,19.1,0.326,105.0
