,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,330.0,1104.0,1255.0,296.0,222.0,44.0,14.0,16.0,174.0,88.0,134.0,7.0,268.0,8.0,3.0,6.0,14.0,33.0,14.0,0.268,10.7,21.4,0.5,0.351,0.377,0.727,0.109,0.34,151.0,4.6,0.32,98.0
1,Total,Away,308.0,1097.0,1242.0,315.0,256.0,38.0,9.0,12.0,147.0,75.0,134.0,3.0,224.0,3.0,3.0,5.0,20.0,36.0,18.0,0.287,10.8,18.0,0.6,0.365,0.371,0.736,0.084,0.351,156.0,10.6,0.327,102.0
