,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,107.0,281.0,313.0,58.0,24.0,21.0,1.0,12.0,17.0,38.0,26.0,1.0,94.0,4.0,2.0,0.0,3.0,1.0,1.0,0.206,8.3,30.0,0.28,0.281,0.416,0.698,0.21,0.26,32.0,-4.3,0.299,85.0
2,Total,vs L as R,57.0,105.0,115.0,26.0,19.0,5.0,1.0,1.0,8.0,3.0,10.0,0.0,29.0,0.0,0.0,0.0,5.0,4.0,0.0,0.248,8.7,25.2,0.34,0.313,0.343,0.656,0.095,0.333,11.0,-2.4,0.291,79.0
3,Total,vs R as R,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,57.0,105.0,115.0,26.0,19.0,5.0,1.0,1.0,9.0,3.0,10.0,0.0,29.0,0.0,0.0,0.0,5.0,4.0,0.0,0.248,8.7,25.2,0.34,0.313,0.343,0.656,0.095,0.333,11.0,-2.4,0.291,79.0
5,Total,vs R,110.0,281.0,313.0,58.0,24.0,21.0,1.0,12.0,35.0,38.0,26.0,1.0,94.0,4.0,2.0,0.0,3.0,5.0,3.0,0.206,8.3,30.0,0.28,0.281,0.416,0.698,0.21,0.26,32.0,-4.3,0.299,85.0
