,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,1237.0,4498.0,4884.0,1395.0,1146.0,146.0,42.0,61.0,635.0,354.0,311.0,78.0,531.0,26.0,16.0,33.0,48.0,244.0,47.0,0.31,6.4,10.9,0.59,0.357,0.402,0.759,0.092,0.34,608.0,30.0,0.33,109.0
1,Total,Away,1226.0,4739.0,5106.0,1452.0,1176.0,182.0,46.0,48.0,658.0,357.0,305.0,93.0,495.0,21.0,28.0,13.0,41.0,209.0,56.0,0.306,6.0,9.7,0.62,0.349,0.395,0.744,0.088,0.332,602.0,-3.0,0.322,96.0
