,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,303.0,1048.0,1197.0,281.0,169.0,52.0,7.0,53.0,155.0,171.0,118.0,4.0,299.0,16.0,10.0,5.0,24.0,8.0,4.0,0.268,9.9,25.0,0.39,0.348,0.483,0.831,0.215,0.323,178.0,38.2,0.355,120.0
1,Total,Away,303.0,1101.0,1238.0,289.0,199.0,47.0,2.0,41.0,156.0,147.0,109.0,3.0,277.0,17.0,7.0,4.0,28.0,15.0,9.0,0.262,8.8,22.4,0.39,0.336,0.421,0.757,0.158,0.314,157.0,13.1,0.33,105.0
