,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,106.0,209.0,252.0,54.0,40.0,7.0,1.0,6.0,39.0,26.0,41.0,2.0,59.0,2.0,0.0,0.0,9.0,4.0,3.0,0.258,16.3,23.4,0.69,0.385,0.388,0.772,0.129,0.333,35.0,5.2,0.343,119.0
1,Total,Away,108.0,242.0,293.0,54.0,34.0,16.0,1.0,3.0,29.0,23.0,39.0,3.0,56.0,10.0,0.0,2.0,6.0,4.0,0.0,0.223,13.3,19.1,0.7,0.354,0.335,0.689,0.112,0.279,33.0,-1.9,0.31,89.0
