,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,26.0,73.0,78.0,15.0,6.0,2.0,2.0,5.0,12.0,11.0,5.0,0.0,19.0,0.0,0.0,0.0,2.0,1.0,1.0,0.205,6.4,24.4,0.26,0.256,0.493,0.75,0.288,0.204,9.0,-0.4,0.312,94.0
1,Total,Away,20.0,51.0,60.0,9.0,8.0,1.0,0.0,0.0,4.0,3.0,6.0,0.0,11.0,2.0,1.0,0.0,6.0,0.0,0.0,0.176,10.0,18.3,0.55,0.283,0.196,0.479,0.02,0.22,3.0,-4.5,0.231,36.0
