,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,952.0,3316.0,3802.0,934.0,576.0,197.0,23.0,138.0,553.0,517.0,352.0,34.0,583.0,93.0,37.0,4.0,50.0,76.0,9.0,0.282,9.3,15.3,0.6,0.363,0.48,0.843,0.198,0.302,576.0,128.4,0.363,123.0
1,Total,Away,961.0,3523.0,4039.0,951.0,581.0,214.0,35.0,121.0,549.0,508.0,369.0,28.0,604.0,110.0,35.0,2.0,43.0,77.0,13.0,0.27,9.1,15.0,0.61,0.354,0.454,0.808,0.184,0.293,570.0,94.5,0.351,115.0
