,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,139.0,372.0,407.0,79.0,56.0,14.0,5.0,4.0,43.0,29.0,27.0,0.0,100.0,1.0,3.0,4.0,9.0,12.0,5.0,0.212,6.6,24.6,0.27,0.266,0.309,0.575,0.097,0.277,27.0,-19.0,0.255,54.0
1,Total,Away,144.0,402.0,446.0,86.0,56.0,20.0,2.0,8.0,51.0,44.0,36.0,1.0,133.0,1.0,0.0,7.0,4.0,14.0,4.0,0.214,8.1,29.8,0.27,0.28,0.333,0.614,0.119,0.299,35.0,-14.3,0.273,68.0
