,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,172.0,291.0,332.0,64.0,42.0,13.0,1.0,8.0,43.0,34.0,37.0,2.0,61.0,1.0,1.0,2.0,5.0,5.0,2.0,0.22,11.1,18.4,0.61,0.309,0.354,0.663,0.134,0.251,32.0,-6.8,0.292,82.0
1,Total,Away,163.0,298.0,335.0,72.0,48.0,18.0,2.0,4.0,37.0,27.0,28.0,0.0,72.0,4.0,1.0,4.0,3.0,2.0,4.0,0.242,8.4,21.5,0.39,0.314,0.356,0.67,0.114,0.305,34.0,-5.6,0.297,81.0
