,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,16.0,44.0,50.0,15.0,8.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.341,10.0,8.0,1.25,0.408,0.591,0.999,0.25,0.342,10.0,4.4,0.424,171.0
2,Total,vs L as R,10.0,15.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,11.1,38.9,0.29,0.294,0.2,0.494,0.0,0.375,1.0,-1.2,0.236,43.0
3,Total,vs R as R,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,10.0,15.0,18.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,11.1,38.9,0.29,0.294,0.2,0.494,0.0,0.375,1.0,-1.2,0.236,43.0
5,Total,vs R,16.0,44.0,50.0,15.0,8.0,5.0,0.0,2.0,9.0,5.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.341,10.0,8.0,1.25,0.408,0.591,0.999,0.25,0.342,10.0,4.4,0.424,171.0
