,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,571.0,1623.0,1909.0,395.0,230.0,95.0,6.0,64.0,228.0,227.0,242.0,14.0,403.0,16.0,25.0,3.0,35.0,20.0,10.0,0.243,12.7,21.1,0.6,0.343,0.428,0.77,0.184,0.28,247.0,28.7,0.335,116.0
1,Total,Away,573.0,1698.0,1971.0,403.0,224.0,96.0,9.0,74.0,251.0,230.0,242.0,11.0,428.0,15.0,16.0,0.0,32.0,14.0,13.0,0.237,12.3,21.7,0.57,0.335,0.435,0.77,0.198,0.271,254.0,28.7,0.335,110.0
